districtNumber;districtName;orderList;name;age;votes;nomParty;minor
32;Støedoèeskı;20;Rod Jiøí;59;442;ÈSSD;0
32;Støedoèeskı;21;Majer Stanislav;39;1 019;ÈSSD;0
32;Støedoèeskı;22;Pelzbauerová Vìra;62;818;ÈSSD;0
32;Støedoèeskı;23;Chytrá Bohuslava;40;474;ÈSSD;0
32;Støedoèeskı;24;Hubáèková Jitka;39;826;ÈSSD;0
32;Støedoèeskı;25;Kaisler Miroslav;53;919;ÈSSD;0
32;Støedoèeskı;26;Pospíšilová Iva;36;545;ÈSSD;0
32;Støedoèeskı;27;Hegr František;54;176;ÈSSD;0
32;Støedoèeskı;28;Novák Jaromír;47;861;ÈSSD;0
32;Støedoèeskı;29;Valeckı Miroslav;49;686;ÈSSD;0
32;Støedoèeskı;30;Jeøábek Jaroslav;64;510;ÈSSD;0
32;Støedoèeskı;31;Sochor Miloslav;43;439;ÈSSD;0
33;Jihoèeskı;1;Špidla Vladimír;47;8 234;ÈSSD;0
33;Jihoèeskı;2;Kupèová Jitka;45;3 673;ÈSSD;0
33;Jihoèeskı;3;Zeman Eduard;50;4 625;ÈSSD;0
33;Jihoèeskı;4;Máèe Miroslav;41;2 919;ÈSSD;0
33;Jihoèeskı;5;Jièínskı Zdenìk;69;5 879;ÈSSD;0
33;Jihoèeskı;6;Svoboda Václav;49;3 286;ÈSSD;0
33;Jihoèeskı;7;Voborskı Ivan;46;2 344;ÈSSD;0
33;Jihoèeskı;8;Krejsová Jana;44;1 870;ÈSSD;0
33;Jihoèeskı;9;Špirhanzl Petr;37;2 083;ÈSSD;0
33;Jihoèeskı;10;Psík Jaroslav;51;1 794;ÈSSD;0
33;Jihoèeskı;11;Danìk Antonín;54;648;ÈSSD;0
33;Jihoèeskı;12;Novák Václav;54;620;ÈSSD;0
33;Jihoèeskı;13;Janèúch Marian;46;693;ÈSSD;0
33;Jihoèeskı;14;Rosa Stanislav;46;769;ÈSSD;0
33;Jihoèeskı;15;Dvoøák Antonín;42;1 091;ÈSSD;0
33;Jihoèeskı;16;Jelínek Vnislav;47;745;ÈSSD;0
33;Jihoèeskı;17;Kratochvíle Karel;40;827;ÈSSD;0
33;Jihoèeskı;18;Kareš Jan;51;761;ÈSSD;0
33;Jihoèeskı;19;Šnek Jaroslav;45;352;ÈSSD;0
33;Jihoèeskı;20;Burian Josef;50;696;ÈSSD;0
34;Západoèeskı;1;Broík František;43;4 007;ÈSSD;0
34;Západoèeskı;2;Emmerová Milada;53;5 793;ÈSSD;0
34;Západoèeskı;3;Kuneš Michael;42;3 238;ÈSSD;0
34;Západoèeskı;4;Ekert Milan;33;3 741;ÈSSD;0
34;Západoèeskı;5;Tomíèek Rudolf;50;2 134;ÈSSD;0
34;Západoèeskı;6;Grüner Václav;53;2 520;ÈSSD;0
34;Západoèeskı;7;Èelakovská Irena;28;3 163;ÈSSD;0
34;Západoèeskı;8;Srb Václav;49;1 494;ÈSSD;0
34;Západoèeskı;9;Kováøík Jan;53;1 314;ÈSSD;0
34;Západoèeskı;10;Veselı Alois;54;1 019;ÈSSD;0
34;Západoèeskı;11;Bayer Jiøí;35;2 837;ÈSSD;0
34;Západoèeskı;12;Báèová Anna;53;2 651;ÈSSD;0
34;Západoèeskı;13;Bauer Jaroslav;45;1 254;ÈSSD;0
34;Západoèeskı;14;Fritz Zdenìk;60;1 949;ÈSSD;0
34;Západoèeskı;15;Jedlièková Hana;45;2 316;ÈSSD;0
34;Západoèeskı;16;Kouba Jan;55;1 009;ÈSSD;0
34;Západoèeskı;17;Nechanickı Lubomír;47;1 412;ÈSSD;0
34;Západoèeskı;18;Pekhart Jiøí;50;787;ÈSSD;0
34;Západoèeskı;19;Jiøík Václav;53;1 865;ÈSSD;0
34;Západoèeskı;20;Bartoš Vlastimil;43;380;ÈSSD;0
34;Západoèeskı;21;Rohan Jiøí;53;1 606;ÈSSD;0
34;Západoèeskı;22;Pøikryl Antonín;56;793;ÈSSD;0
34;Západoèeskı;23;Štìpánek Miroslav;53;685;ÈSSD;0
34;Západoèeskı;24;Hálek František;48;838;ÈSSD;0
34;Západoèeskı;25;Kunèická Marie;50;637;ÈSSD;0
35;Severoèeskı;1;Laštùvka Vladimír;55;7 232;ÈSSD;0
35;Severoèeskı;2;Grégr Miroslav;68;5 399;ÈSSD;0
35;Severoèeskı;3;Aubrecht Vlastimil;44;4 062;ÈSSD;0
35;Severoèeskı;4;Kopeckı Robert;46;2 599;ÈSSD;0
35;Severoèeskı;5;Vejvoda Josef;62;1 867;ÈSSD;0
35;Severoèeskı;6;Hojdar Josef;51;5 928;ÈSSD;0
35;Severoèeskı;7;Starec Martin;36;2 949;ÈSSD;0
35;Severoèeskı;8;Grega Andrej;47;2 366;ÈSSD;0
35;Severoèeskı;9;Španbauer František;52;3 473;ÈSSD;0
35;Severoèeskı;10;Nìmec Oldøich;42;2 989;ÈSSD;0
35;Severoèeskı;11;Foldyna Jaroslav;37;2 891;ÈSSD;0
35;Severoèeskı;12;Pavlová Marie;54;5 181;ÈSSD;0
35;Severoèeskı;13;Ryšánek Miloslav;63;1 094;ÈSSD;0
35;Severoèeskı;14;Fejfar Josef;45;1 856;ÈSSD;0
35;Severoèeskı;15;Horáková Maria;41;3 566;ÈSSD;0
35;Severoèeskı;16;Brynda Dalibor;67;3 417;ÈSSD;0
35;Severoèeskı;17;Tùma Ladislav;37;3 210;ÈSSD;0
35;Severoèeskı;18;Suchánek Petr;31;988;ÈSSD;0
35;Severoèeskı;19;Popelka Martin;32;1 628;ÈSSD;0
35;Severoèeskı;20;Kadeøábková Margita;34;1 702;ÈSSD;0
35;Severoèeskı;21;Málek Zdenìk;55;931;ÈSSD;0
35;Severoèeskı;22;Novák Ladislav;48;761;ÈSSD;0
35;Severoèeskı;23;Navrátil Oldøich;58;969;ÈSSD;0
35;Severoèeskı;24;Bílek Vladimír;53;1 410;ÈSSD;0
35;Severoèeskı;25;Kovaliková Naïa;49;1 873;ÈSSD;0
35;Severoèeskı;26;Sivická Vlasta;49;1 419;ÈSSD;0
35;Severoèeskı;27;Cyhelská  Alena;47;1 411;ÈSSD;0
35;Severoèeskı;28;Zvìøinová Svìtlana;33;2 062;ÈSSD;0
35;Severoèeskı;29;Dunajèík Jiøí;53;599;ÈSSD;0
35;Severoèeskı;30;Peš Jan;52;1 975;ÈSSD;0
35;Severoèeskı;31;Kozubek Vladimír;42;1 486;ÈSSD;0
35;Severoèeskı;32;Greèl Jaroslav;44;787;ÈSSD;0
35;Severoèeskı;33;Pavlátová Vìra;27;2 662;ÈSSD;0
35;Severoèeskı;34;Cipro Miroslav;58;1 013;ÈSSD;0
35;Severoèeskı;35;Kubricht Jiøí;52;1 544;ÈSSD;0
36;Vıchodoèeskı;1;Kraus Michal;40;8 293;ÈSSD;0
36;Vıchodoèeskı;2;Orgoníková Hana;51;5 803;ÈSSD;0
36;Vıchodoèeskı;3;Titz Miloš;59;4 906;ÈSSD;0
36;Vıchodoèeskı;4;Štìpová Vlasta;60;5 921;ÈSSD;0
36;Vıchodoèeskı;5;Martínek Radko;42;4 990;ÈSSD;0
36;Vıchodoèeskı;6;Èevela Rostislav;45;3 454;ÈSSD;0
36;Vıchodoèeskı;7;Kuèera Miloslav;56;3 057;ÈSSD;0
36;Vıchodoèeskı;8;Snítilı Even;44;1 411;ÈSSD;0
36;Vıchodoèeskı;9;Øeháèek Jaroslav;54;1 834;ÈSSD;0
36;Vıchodoèeskı;10;Janásek Václav;56;2 192;ÈSSD;0
36;Vıchodoèeskı;11;Tejkl Miroslav;39;2 960;ÈSSD;0
36;Vıchodoèeskı;12;Svatı Lubomír;53;2 075;ÈSSD;0
36;Vıchodoèeskı;14;Nekvapil Jiøí;43;1 523;ÈSSD;0
36;Vıchodoèeskı;15;Marek Vojtìch;50;1 125;ÈSSD;0
36;Vıchodoèeskı;16;Bezdíèek Jan;49;1 317;ÈSSD;0
36;Vıchodoèeskı;17;Biben Vasil;54;1 933;ÈSSD;0
36;Vıchodoèeskı;18;Trávníèek Jaroslav;55;1 243;ÈSSD;0
36;Vıchodoèeskı;19;Syrovı Jiøí;46;1 460;ÈSSD;0
36;Vıchodoèeskı;20;Jedlièka Jiøí;34;983;ÈSSD;0
36;Vıchodoèeskı;21;Fialová Marie;43;1 222;ÈSSD;0
36;Vıchodoèeskı;22;Maier Ludìk;33;1 232;ÈSSD;0
36;Vıchodoèeskı;23;Hanuš Miroslav;52;807;ÈSSD;0
36;Vıchodoèeskı;24;Tesaø Jan;41;924;ÈSSD;0
36;Vıchodoèeskı;25;Šedivı Aleš;42;553;ÈSSD;0
36;Vıchodoèeskı;26;Ješina Josef;53;576;ÈSSD;0
36;Vıchodoèeskı;27;Staòková Sylva;56;918;ÈSSD;0
36;Vıchodoèeskı;28;Prokop Ludìk;51;742;ÈSSD;0
36;Vıchodoèeskı;29;Flugr Miloš;52;384;ÈSSD;0
36;Vıchodoèeskı;30;Uhman Jiøí;21;1 209;ÈSSD;0
36;Vıchodoèeskı;31;Krul Jaroslav;56;613;ÈSSD;0
36;Vıchodoèeskı;32;ïánskı Oldøich;61;584;ÈSSD;0
36;Vıchodoèeskı;33;Škorpík Miroslav;67;524;ÈSSD;0
36;Vıchodoèeskı;34;Cermánková Hana;51;1 099;ÈSSD;0
36;Vıchodoèeskı;35;Mojíš Jaroslav;55;387;ÈSSD;0
36;Vıchodoèeskı;36;Friml Ferdinand;48;876;ÈSSD;0
37;Jihomoravskı;1;Grulich Václav;66;13 898;ÈSSD;0
37;Jihomoravskı;2;Škromach Zdenìk;41;7 953;ÈSSD;0
37;Jihomoravskı;3;Skopal Ladislav;39;4 119;ÈSSD;0
37;Jihomoravskı;4;Václavek Jiøí;56;5 417;ÈSSD;0
37;Jihomoravskı;5;Sehnalová Olga;57;4 854;ÈSSD;0
37;Jihomoravskı;6;Cisár Vladimír;42;2 279;ÈSSD;0
37;Jihomoravskı;7;Sobotka Bohuslav;26;3 419;ÈSSD;0
37;Jihomoravskı;8;Stránská Zdeòka;48;2 513;ÈSSD;0
37;Jihomoravskı;9;Brtnickı Jiøí;50;1 672;ÈSSD;0
37;Jihomoravskı;10;Kostrhun Jan;55;6 324;ÈSSD;0
37;Jihomoravskı;11;Èernı Karel;33;1 241;ÈSSD;0
37;Jihomoravskı;12;Vlèek Miloslav;37;2 252;ÈSSD;0
37;Jihomoravskı;13;Schling Jaromír;51;2 868;ÈSSD;0
37;Jihomoravskı;14;Vymìtal Vojtìch;49;1 861;ÈSSD;0
37;Jihomoravskı;15;Koudelka Zdenìk;29;4 792;ÈSSD;0
37;Jihomoravskı;16;Pøíleská Hana;34;2 697;ÈSSD;0
37;Jihomoravskı;17;Šinogl Jan;48;699;ÈSSD;0
37;Jihomoravskı;18;Soleckı Svatopluk;55;1 252;ÈSSD;0
37;Jihomoravskı;19;Cenek Jiøí;53;1 115;ÈSSD;0
37;Jihomoravskı;20;Køiváková Danuše;45;3 067;ÈSSD;0
37;Jihomoravskı;21;Kotrlı Zdenìk;52;1 667;ÈSSD;0
37;Jihomoravskı;22;Melèák Miloš;59;3 361;ÈSSD;0
37;Jihomoravskı;23;Fišer Bohumil;54;4 421;ÈSSD;0
37;Jihomoravskı;24;Skoták Ludìk;34;1 126;ÈSSD;0
37;Jihomoravskı;25;Strnad František;54;1 385;ÈSSD;0
37;Jihomoravskı;26;Hanák Miroslav;60;1 674;ÈSSD;0
37;Jihomoravskı;27;Šikıøová Ludmila;58;2 515;ÈSSD;0
37;Jihomoravskı;28;Seïa Antonín;37;2 231;ÈSSD;0
37;Jihomoravskı;29;Sedláèek Jiøí;44;724;ÈSSD;0
37;Jihomoravskı;30;Doleel Zdenìk;44;357;ÈSSD;0
37;Jihomoravskı;32;Šedivá Jarmila;51;1 024;ÈSSD;0
37;Jihomoravskı;33;Vetchı Vladimír;49;1 262;ÈSSD;0
37;Jihomoravskı;34;Èernohorskı Jan;59;283;ÈSSD;0
37;Jihomoravskı;35;Svoboda Oldøich;42;458;ÈSSD;0
37;Jihomoravskı;36;Šáva Vladimír;50;766;ÈSSD;0
37;Jihomoravskı;37;Duøpektová Marie;45;1 936;ÈSSD;0
37;Jihomoravskı;38;Hájek Petr;41;892;ÈSSD;0
37;Jihomoravskı;39;Rollinek Ladislav;64;580;ÈSSD;0
37;Jihomoravskı;40;Rozehnal Karel;56;445;ÈSSD;0
37;Jihomoravskı;41;Trávníèek Pavel;51;414;ÈSSD;0
37;Jihomoravskı;42;Králíèek Jiøí;50;1 078;ÈSSD;0
37;Jihomoravskı;43;Kryštof Ladislav;40;891;ÈSSD;0
37;Jihomoravskı;44;Skøivánek Miloš;34;502;ÈSSD;0
37;Jihomoravskı;45;Vobr Jaromír;58;1 110;ÈSSD;0
37;Jihomoravskı;46;Krejèiøík Tomáš;53;717;ÈSSD;0
37;Jihomoravskı;47;Šabata Jan;45;469;ÈSSD;0
37;Jihomoravskı;48;Skácelová Marcela;43;629;ÈSSD;0
37;Jihomoravskı;49;Bagara Svatopluk;42;564;ÈSSD;0
37;Jihomoravskı;50;Kalouda Miroslav;30;324;ÈSSD;0
37;Jihomoravskı;51;Nováková Vìra;39;1 019;ÈSSD;0
37;Jihomoravskı;52;Mucha Jaroslav;51;864;ÈSSD;0
37;Jihomoravskı;53;Malovanı Josef;55;764;ÈSSD;0
37;Jihomoravskı;54;Fiala Stanislav;61;132;ÈSSD;0
37;Jihomoravskı;55;Hanák Jaroslav;47;637;ÈSSD;0
37;Jihomoravskı;56;Kovaøík František;39;200;ÈSSD;0
37;Jihomoravskı;57;Chvátal Oldøich;30;735;ÈSSD;0
37;Jihomoravskı;58;Skála Miloš;25;738;ÈSSD;0
37;Jihomoravskı;59;Bednaøíková Jarmila;45;1 145;ÈSSD;0
37;Jihomoravskı;60;Kladenská Oldøiška;47;925;ÈSSD;0
38;Severomoravskı;1;Zeman Miloš;53;59 123;ÈSSD;0
38;Severomoravskı;2;Zaorálek Lubomír;41;28 603;ÈSSD;0
38;Severomoravskı;3;Fischerová Eva;63;13 430;ÈSSD;0
38;Severomoravskı;4;Chobot František;59;6 362;ÈSSD;0
38;Severomoravskı;5;Dostál Pavel;55;32 718;ÈSSD;0
38;Severomoravskı;6;Hofman Jiøí;47;5 116;ÈSSD;0
38;Severomoravskı;7;Macháèek Antonín;47;4 965;ÈSSD;0
38;Severomoravskı;8;Šulák Petr;54;3 131;ÈSSD;0
38;Severomoravskı;9;Palas Jaroslav;45;3 720;ÈSSD;0
38;Severomoravskı;10;Kapoun Miroslav;52;3 178;ÈSSD;0
38;Severomoravskı;11;Polášek Ludìk;50;2 195;ÈSSD;0
38;Severomoravskı;12;Jungová Yvona;42;2 896;ÈSSD;0
38;Severomoravskı;13;Tešnar Dušan;52;2 893;ÈSSD;0
38;Severomoravskı;14;Turek Radim;27;5 074;ÈSSD;0
38;Severomoravskı;15;Hradil Vladimír;50;1 870;ÈSSD;0
38;Severomoravskı;16;Petr Bøetislav;61;3 179;ÈSSD;0
38;Severomoravskı;17;Mariánek Ivan;54;2 450;ÈSSD;0
38;Severomoravskı;18;Hönig Pavel;50;852;ÈSSD;0
38;Severomoravskı;19;Vašátko Václav;28;1 575;ÈSSD;0
38;Severomoravskı;20;Velebnı Ladislav;41;1 058;ÈSSD;0
38;Severomoravskı;21;Gilar Oldøich;66;498;ÈSSD;0
38;Severomoravskı;22;Hušek Václav;54;2 081;ÈSSD;0
38;Severomoravskı;23;Ciencialová Marcela;35;3 637;ÈSSD;0
38;Severomoravskı;24;Svozil Antonín;59;1 243;ÈSSD;0
38;Severomoravskı;25;Petroš Zdenìk;37;2 309;ÈSSD;0
38;Severomoravskı;26;Šebesta Miloslav;56;1 504;ÈSSD;0
38;Severomoravskı;27;Košík Lubomír;52;350;ÈSSD;0
38;Severomoravskı;28;Vomáèka Jaroslav;42;2 565;ÈSSD;0
38;Severomoravskı;29;Píšala Jan;55;1 122;ÈSSD;0
38;Severomoravskı;30;Neubauer Josef;58;674;ÈSSD;0
38;Severomoravskı;31;Hercík Marcel;28;780;ÈSSD;0
38;Severomoravskı;32;Kala Jaroslav;40;780;ÈSSD;0
38;Severomoravskı;33;Jurok Jiøí;45;739;ÈSSD;0
38;Severomoravskı;34;Bobák Bohumír;67;838;ÈSSD;0
38;Severomoravskı;35;Hytka Zdenìk;43;582;ÈSSD;0
38;Severomoravskı;36;Babniè Ján;47;370;ÈSSD;0
38;Severomoravskı;37;Mojíšek Martin;26;1 841;ÈSSD;0
38;Severomoravskı;38;Pøibyl Hugo;42;919;ÈSSD;0
38;Severomoravskı;39;Beneš Antonín;57;546;ÈSSD;0
38;Severomoravskı;40;Horák Jaroslav;54;1 071;ÈSSD;0
38;Severomoravskı;41;Šmída Miloslav;26;315;ÈSSD;0
38;Severomoravskı;42;Houšková Hana;62;1 162;ÈSSD;0
38;Severomoravskı;43;Milota Josef;71;339;ÈSSD;0
38;Severomoravskı;44;Grossmann Jiøí Paed;54;1 584;ÈSSD;0
38;Severomoravskı;45;Jalowiczor Petr;24;1 026;ÈSSD;0
38;Severomoravskı;46;Plaèek Vladimír;33;824;ÈSSD;0
38;Severomoravskı;47;Keprt Josef;43;949;ÈSSD;0
38;Severomoravskı;48;Nìmeèek Svatopluk;26;1 469;ÈSSD;0
38;Severomoravskı;49;Rudolphijová Eva;52;937;ÈSSD;0
38;Severomoravskı;50;Lachnit Petr;48;1 204;ÈSSD;0
38;Severomoravskı;51;Bárta Bøetislav;61;270;ÈSSD;0
38;Severomoravskı;52;Heinz Ivo;33;613;ÈSSD;0
38;Severomoravskı;53;Dorociak Jozef;34;327;ÈSSD;0
38;Severomoravskı;54;Nìmcová Karin;60;1 774;ÈSSD;0
38;Severomoravskı;55;Špièák Miroslav;30;983;ÈSSD;0
37;Jihomoravskı;1;Bílı Jiøí;45;467;MoDS;1
37;Jihomoravskı;2;Døímal Ivan;61;533;MoDS;1
37;Jihomoravskı;3;Kavan Petr;54;220;MoDS;1
37;Jihomoravskı;4;Skála Stanislav;46;241;MoDS;1
37;Jihomoravskı;5;Havel Josef;65;134;MoDS;1
37;Jihomoravskı;6;Hloušek Karel;51;103;MoDS;1
37;Jihomoravskı;7;Padìrová Rùena;55;155;MoDS;1
37;Jihomoravskı;8;Karásek Jaromír;54;178;MoDS;1
37;Jihomoravskı;9;Kukla Lubomír;42;232;MoDS;1
37;Jihomoravskı;10;Gronych Jindøich;42;68;MoDS;1
37;Jihomoravskı;11;Novák Václav;64;42;MoDS;1
37;Jihomoravskı;12;Cimbalník Vladimír;45;112;MoDS;1
37;Jihomoravskı;13;Pernes Jiøí;49;154;MoDS;1
37;Jihomoravskı;14;Franta Bernard;75;118;MoDS;1
37;Jihomoravskı;15;Èernockı Milan;61;73;MoDS;1
37;Jihomoravskı;16;Skøebskı Miloslav;51;100;MoDS;1
37;Jihomoravskı;17;Dresler Rudolf;46;38;MoDS;1
37;Jihomoravskı;18;Pøidal Dušan;61;56;MoDS;1
37;Jihomoravskı;19;Zahradníèek Miroslav;54;118;MoDS;1
37;Jihomoravskı;20;Rychlík Bedøich;62;118;MoDS;1
37;Jihomoravskı;21;Kopøiva Miroslav;42;48;MoDS;1
37;Jihomoravskı;22;Bunïálek Pavel;38;56;MoDS;1
37;Jihomoravskı;23;Pecl Josef;57;45;MoDS;1
37;Jihomoravskı;24;amberskı Even;71;46;MoDS;1
37;Jihomoravskı;25;Kuèera Josef;53;42;MoDS;1
37;Jihomoravskı;26;Liptáková Jiøina;37;111;MoDS;1
37;Jihomoravskı;27;Juhaòák Jiøí;67;60;MoDS;1
37;Jihomoravskı;28;Filouš Ivo;37;87;MoDS;1
37;Jihomoravskı;29;Hrivíková Marie;48;20;MoDS;1
37;Jihomoravskı;30;Katròák Josef;58;21;MoDS;1
37;Jihomoravskı;31;Šanca Zdenìk;69;9;MoDS;1
37;Jihomoravskı;32;Krèál Jaroslav;51;11;MoDS;1
37;Jihomoravskı;33;Mikulka Jindøich;27;67;MoDS;1
37;Jihomoravskı;34;Vondra Josef;64;22;MoDS;1
37;Jihomoravskı;35;Kubiš Bohumil;53;35;MoDS;1
37;Jihomoravskı;36;Tichı Zdenìk;60;28;MoDS;1
37;Jihomoravskı;37;Linhart Ladislav;56;18;MoDS;1
37;Jihomoravskı;38;aludek Jindøich;43;59;MoDS;1
37;Jihomoravskı;39;iška Antonín;55;13;MoDS;1
37;Jihomoravskı;40;Sehnal Petr;27;12;MoDS;1
37;Jihomoravskı;41;Zboøil Antonín;52;25;MoDS;1
37;Jihomoravskı;42;Komárek Milan;58;34;MoDS;1
37;Jihomoravskı;43;Bartoš Jan;33;43;MoDS;1
37;Jihomoravskı;44;Slovák Boris;42;27;MoDS;1
37;Jihomoravskı;45;Kocman Jaromír;47;22;MoDS;1
37;Jihomoravskı;46;Kvìtoò Svatopluk;56;11;MoDS;1
37;Jihomoravskı;47;Korecká Jana;27;52;MoDS;1
37;Jihomoravskı;48;Lampíø Lubomír;39;16;MoDS;1
37;Jihomoravskı;49;Grabec Josef;50;36;MoDS;1
37;Jihomoravskı;50;Kováè Zoltán;55;14;MoDS;1
37;Jihomoravskı;51;Sobotka Jaroslav;31;14;MoDS;1
37;Jihomoravskı;52;Kaprál Vilém;46;36;MoDS;1
37;Jihomoravskı;53;Skøivánek Josef;67;6;MoDS;1
37;Jihomoravskı;54;Koneèná Martina;26;41;MoDS;1
37;Jihomoravskı;55;Nìmec Petr;46;23;MoDS;1
37;Jihomoravskı;56;Seèkáø Josef;49;20;MoDS;1
37;Jihomoravskı;57;Štìpaník Karel;56;18;MoDS;1
37;Jihomoravskı;58;Martišek Karel;65;9;MoDS;1
37;Jihomoravskı;59;Zítka Ladislav;50;22;MoDS;1
37;Jihomoravskı;60;Albrecht Jiøí;49;7;MoDS;1
38;Severomoravskı;1;Hála Pavel;55;264;MoDS;1
38;Severomoravskı;2;Køíek Josef;59;229;MoDS;1
38;Severomoravskı;3;Marša Igor;37;118;MoDS;1
38;Severomoravskı;4;Budzinski Josef;54;192;MoDS;1
38;Severomoravskı;5;Ovèaèíková Alena;42;253;MoDS;1
38;Severomoravskı;6;Ambroz Jiøí;46;239;MoDS;1
38;Severomoravskı;7;Svoboda Milan;47;121;MoDS;1
38;Severomoravskı;8;Malachta Otakar;58;102;MoDS;1
38;Severomoravskı;9;Ruprecht Josef;55;109;MoDS;1
38;Severomoravskı;10;Èapla Dušan;51;214;MoDS;1
38;Severomoravskı;11;Lakomı Josef;49;56;MoDS;1
38;Severomoravskı;12;Kozák Jiøí;56;108;MoDS;1
38;Severomoravskı;13;elonka Roman;27;123;MoDS;1
38;Severomoravskı;14;Stránickı Petr;50;59;MoDS;1
38;Severomoravskı;15;Drcmánek Arnošt;72;50;MoDS;1
38;Severomoravskı;16;Berka Petr;41;97;MoDS;1
38;Severomoravskı;17;Stolarz Viktor;34;127;MoDS;1
38;Severomoravskı;18;ák František;45;61;MoDS;1
38;Severomoravskı;19;Døímalka Miroslav;46;81;MoDS;1
38;Severomoravskı;20;Dadok Jaroslav;50;58;MoDS;1
38;Severomoravskı;21;Lavickı Vladimír;54;50;MoDS;1
38;Severomoravskı;22;Andìlová Romana;26;181;MoDS;1
38;Severomoravskı;23;Horner Ivo;43;15;MoDS;1
38;Severomoravskı;24;Grund Antonín;41;7;MoDS;1
38;Severomoravskı;25;Kohoutek Zdenìk;52;53;MoDS;1
38;Severomoravskı;26;Ševèík Zdenìk;50;29;MoDS;1
38;Severomoravskı;27;Trubaè Josef;40;77;MoDS;1
38;Severomoravskı;28;Krısová Hana;45;43;MoDS;1
38;Severomoravskı;29;Vanek Karol;30;34;MoDS;1
38;Severomoravskı;30;Šumná Blaena;47;35;MoDS;1
38;Severomoravskı;31;Pajková Vìra;50;24;MoDS;1
38;Severomoravskı;32;Hicz Jan;46;11;MoDS;1
38;Severomoravskı;33;Zeman Jiøí;58;27;MoDS;1
38;Severomoravskı;34;Hrstka Jan;44;37;MoDS;1
38;Severomoravskı;35;Bauer Karel;35;37;MoDS;1
38;Severomoravskı;36;Gorecki Erich;57;33;MoDS;1
38;Severomoravskı;38;Rozum Karel;56;24;MoDS;1
38;Severomoravskı;39;Tkáèová Olga;38;24;MoDS;1
38;Severomoravskı;40;Mojíš Lubomír;67;18;MoDS;1
38;Severomoravskı;41;Matoušková Anna;58;14;MoDS;1
38;Severomoravskı;42;Novotnı Petr;38;49;MoDS;1
38;Severomoravskı;43;Smital Jan;46;40;MoDS;1
38;Severomoravskı;44;Múdry Pavol;53;16;MoDS;1
38;Severomoravskı;45;Èerná Miroslava;50;20;MoDS;1
38;Severomoravskı;46;Bárta Vladimír;46;60;MoDS;1
38;Severomoravskı;47;Fišer Jaromír;63;11;MoDS;1
38;Severomoravskı;48;Holaòová Jindøiška;47;24;MoDS;1
38;Severomoravskı;49;Satoria Karel;47;24;MoDS;1
38;Severomoravskı;50;Ganèarèik Petr;32;19;MoDS;1
38;Severomoravskı;51;Ludwa Antonín;56;13;MoDS;1
38;Severomoravskı;52;Hrùza Pavel;46;4;MoDS;1
38;Severomoravskı;53;Šteigr David;27;20;MoDS;1
38;Severomoravskı;54;Tesaø Pavel;42;11;MoDS;1
38;Severomoravskı;55;Procházka Pavel;38;26;MoDS;1
31;Praha;1;Exner Václav;55;2 511;KSÈM;0
31;Praha;2;Fischer Stanislav;61;1 817;KSÈM;0
31;Praha;3;Šimùnek Petr;33;1 205;KSÈM;0
31;Praha;4;Semelová Marta;38;1 488;KSÈM;0
31;Praha;5;Jumr Václav;63;664;KSÈM;0
31;Praha;6;Dolejš Jiøí;37;720;KSÈM;0
31;Praha;7;Pázler Viktor;53;563;KSÈM;0
31;Praha;8;Gottwald Josef;26;675;KSÈM;0
31;Praha;9;Hoffman František;47;574;KSÈM;0
31;Praha;10;Kopøiva Vladimír;49;495;KSÈM;0
31;Praha;11;Èernohorskı František;48;132;KSÈM;0
31;Praha;12;eulková Vìra;38;732;KSÈM;0
31;Praha;13;Mazouchová Ivana;54;135;KSÈM;0
31;Praha;14;Zajíèek Petr;49;257;KSÈM;0
31;Praha;15;Pilaø Albert;49;70;KSÈM;0
31;Praha;16;Beneš František;53;206;KSÈM;0
31;Praha;17;Kouba Jiøí;54;123;KSÈM;0
31;Praha;18;Èunátová Jana;53;105;KSÈM;0
31;Praha;19;Horák Jiøí;45;83;KSÈM;0
31;Praha;20;Klusáèek Karol;55;33;KSÈM;0
31;Praha;21;Eliášová Libuše RS;51;199;KSÈM;0
31;Praha;22;Richter Milan RS;63;110;KSÈM;0
31;Praha;23;Dimitrovová Jitka;57;63;KSÈM;0
31;Praha;24;Ambro Pavel;39;142;KSÈM;0
31;Praha;25;Èapka Cyril;49;71;KSÈM;0
31;Praha;26;Kodıtek Zdenìk;42;125;KSÈM;0
31;Praha;27;Køen Dušan;45;40;KSÈM;0
31;Praha;28;Dvoøáková Stanislava;46;85;KSÈM;0
31;Praha;29;Hejduk Stanislav;71;77;KSÈM;0
31;Praha;30;Nebeská Drahomíra;66;44;KSÈM;0
31;Praha;31;Lojda František;44;202;KSÈM;0
31;Praha;32;Jaroš Vítìzslav;55;67;KSÈM;0
31;Praha;33;Èernı Stanislav;42;79;KSÈM;0
31;Praha;34;Zeman Jan;41;188;KSÈM;0
31;Praha;35;Kubeš Emanuel;53;31;KSÈM;0
31;Praha;36;Hlaváè Jaroslav;68;69;KSÈM;0
32;Støedoèeskı;1;Ransdorf Miloslav;45;6 289;KSÈM;0
32;Støedoèeskı;2;Frank Václav;54;2 392;KSÈM;0
32;Støedoèeskı;3;Škorpilová Hana RS;57;2 525;KSÈM;0
32;Støedoèeskı;4;Grospiè Stanislav;33;2 334;KSÈM;0
32;Støedoèeskı;5;Vostrá Miloslava;33;1 491;KSÈM;0
