districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare
12;Olomouckı;20;Bonková Veronika;48;Suveren.;BEZPP;14;1,39
12;Olomouckı;21;Brchnelová Jana;35;Suveren.;BEZPP;6;0,59
12;Olomouckı;22;Mikulíková Magdaléna;22;Suveren.;BEZPP;25;2,49
12;Olomouckı;23;Tumová Iveta;44;Suveren.;BEZPP;24;2,39
13;Zlínskı;1;Vlèek Michal;48;Suveren.;BEZPP;20;3,32
13;Zlínskı;2;Bìláková Tereza;25;Suveren.;BEZPP;18;2,99
13;Zlínskı;3;Majcová Marcela;40;Suveren.;BEZPP;14;2,32
13;Zlínskı;4;Karolová Martina;44;Suveren.;BEZPP;8;1,32
13;Zlínskı;5;Svobodová Vìra;44;Suveren.;BEZPP;12;1,99
13;Zlínskı;6;Tomiová Ivana;39;Suveren.;BEZPP;10;1,66
13;Zlínskı;7;Jirsáková Blanka;42;Suveren.;BEZPP;9;1,49
13;Zlínskı;8;Krajèi Jitka;42;Suveren.;BEZPP;7;1,16
13;Zlínskı;9;Vašutová Gabriela;36;Suveren.;BEZPP;5;0,83
13;Zlínskı;10;Foltın Zdenìk;61;Suveren.;BEZPP;6;0,99
13;Zlínskı;11;Orságová Eva;21;Suveren.;BEZPP;11;1,82
13;Zlínskı;12;Malotová Yvetta;51;Suveren.;BEZPP;4;0,66
13;Zlínskı;13;Šišková Lucie;47;Suveren.;BEZPP;6;0,99
13;Zlínskı;14;Jakoubková Maria;50;Suveren.;BEZPP;7;1,16
13;Zlínskı;15;Nadymáèková Inka;32;Suveren.;BEZPP;3;0,49
13;Zlínskı;16;Kovaøíková Jana;50;Suveren.;BEZPP;6;0,99
13;Zlínskı;17;Nevøalová Kamila;35;Suveren.;BEZPP;8;1,32
13;Zlínskı;18;Krajíèková Marta;54;Suveren.;BEZPP;3;0,49
13;Zlínskı;19;Skıpalová Miroslava;58;Suveren.;BEZPP;8;1,32
13;Zlínskı;20;Fusková Petra;29;Suveren.;BEZPP;13;2,15
13;Zlínskı;21;Švejcarová Miroslava;36;Suveren.;BEZPP;2;0,33
13;Zlínskı;22;Nejezchleba Petr;38;Suveren.;BEZPP;6;0,99
14;Moravskoslezskı;1;Šimèík Pavel;46;Suveren.;Suveren.;53;4,75
14;Moravskoslezskı;2;Kociánová Vendula;31;Suveren.;BEZPP;23;2,06
14;Moravskoslezskı;3;Kubánek Václav;67;Suveren.;BEZPP;13;1,16
14;Moravskoslezskı;4;Vavrincová Mária;45;Suveren.;BEZPP;19;1,7
14;Moravskoslezskı;5;Bílská Jitka;53;Suveren.;Suveren.;8;0,71
14;Moravskoslezskı;6;Boubalová Iveta;25;Suveren.;BEZPP;14;1,25
14;Moravskoslezskı;7;Hrkalová Alena;58;Suveren.;BEZPP;15;1,34
14;Moravskoslezskı;8;Martinková Lucie;21;Suveren.;BEZPP;18;1,61
14;Moravskoslezskı;9;Beinhauerová Milena;62;Suveren.;Suveren.;16;1,43
14;Moravskoslezskı;10;Vilím Radovan;25;Suveren.;ÈSNS;15;1,34
14;Moravskoslezskı;11;Lackovská Lenka;29;Suveren.;BEZPP;6;0,53
14;Moravskoslezskı;12;Miketová Libuše;42;Suveren.;BEZPP;14;1,25
14;Moravskoslezskı;13;Moèydlan Zdenìk;44;Suveren.;BEZPP;7;0,62
14;Moravskoslezskı;14;idková Ilona;52;Suveren.;BEZPP;5;0,44
14;Moravskoslezskı;15;Kováøová Petra;38;Suveren.;BEZPP;17;1,52
14;Moravskoslezskı;16;Mikesková Anna;61;Suveren.;BEZPP;3;0,26
14;Moravskoslezskı;17;Hlavica Martin;35;Suveren.;BEZPP;17;1,52
14;Moravskoslezskı;18;Sivková Barbora;31;Suveren.;BEZPP;9;0,8
14;Moravskoslezskı;19;emlíková Jana;62;Suveren.;BEZPP;8;0,71
14;Moravskoslezskı;20;Tuhovèáková Marie;51;Suveren.;BEZPP;8;0,71
14;Moravskoslezskı;21;Kazmíøová Petra;33;Suveren.;BEZPP;11;0,98
14;Moravskoslezskı;22;Veselka Vladimír;68;Suveren.;BEZPP;11;0,98
14;Moravskoslezskı;23;Havránková Jana;34;Suveren.;BEZPP;9;0,8
14;Moravskoslezskı;24;Drottnerová Renata;47;Suveren.;BEZPP;2;0,17
14;Moravskoslezskı;25;Wagnerová Selma;38;Suveren.;BEZPP;7;0,62
14;Moravskoslezskı;26;Adámková Simona;43;Suveren.;BEZPP;9;0,8
14;Moravskoslezskı;27;Spillerová Iveta;48;Suveren.;BEZPP;6;0,53
14;Moravskoslezskı;28;Fujáková Dagmar;51;Suveren.;BEZPP;10;0,89
14;Moravskoslezskı;29;Svobodová Alena;48;Suveren.;BEZPP;7;0,62
14;Moravskoslezskı;30;Kavická Radmila;41;Suveren.;BEZPP;10;0,89
14;Moravskoslezskı;31;Hanzelková Šárka;45;Suveren.;BEZPP;15;1,34
14;Moravskoslezskı;32;Hájek Václav;66;Suveren.;BEZPP;7;0,62
14;Moravskoslezskı;33;Flasarová Zdeòka;40;Suveren.;BEZPP;14;1,25
14;Moravskoslezskı;34;Uherek Lukáš;29;Suveren.;BEZPP;6;0,53
14;Moravskoslezskı;35;Škrobánková Hana;43;Suveren.;BEZPP;2;0,17
14;Moravskoslezskı;36;Èerná Silvia;45;Suveren.;BEZPP;6;0,53
2;Støedoèeskı;1;Stehlik Vladimír;69;ANEO;BEZPP;19;4,27
2;Støedoèeskı;2;Èerná Jiøina;70;ANEO;BEZPP;12;2,7
2;Støedoèeskı;3;Novák Dušan;50;ANEO;BEZPP;16;3,6
2;Støedoèeskı;4;Šíd Václav;80;ANEO;BEZPP;16;3,6
2;Støedoèeskı;5;Sivák Michal;58;ANEO;BEZPP;11;2,47
8;Královéhradeckı;1;Vosláø Josef;60;ANEO;BEZPP;14;4,32
8;Královéhradeckı;2;Rozsypal Jaroslav;70;ANEO;BEZPP;9;2,77
8;Královéhradeckı;4;Linhart Martin;39;ANEO;BEZPP;15;4,62
8;Královéhradeckı;5;Charousová Svìtlana;51;ANEO;BEZPP;16;4,93
8;Královéhradeckı;6;Jun Antonín;60;ANEO;BEZPP;6;1,85
10;Vysoèina;1;Prokeš Vladimír;46;ANEO;BEZPP;12;4,39
1;Hl. m. Praha;1;ák Zdenìk;45;SPOZ;BEZPP;841;15,49
1;Hl. m. Praha;2;Smrèka Luboš;52;SPOZ;SPOZ;429;7,9
1;Hl. m. Praha;3;Nemrah Zakaría;23;SPOZ;SPOZ;251;4,62
1;Hl. m. Praha;4;Janková Vlasta;62;SPOZ;SPOZ;271;4,99
1;Hl. m. Praha;5;Kroh Michael;65;SPOZ;SPOZ;172;3,16
1;Hl. m. Praha;6;Legierská Yvona;57;SPOZ;BEZPP;129;2,37
1;Hl. m. Praha;7;Pršala Pavel;61;SPOZ;SPOZ;154;2,83
1;Hl. m. Praha;8;Brettl Vojtìch;35;SPOZ;SPOZ;108;1,99
1;Hl. m. Praha;9;Bílek Vítìzslav;68;SPOZ;SPOZ;34;0,62
1;Hl. m. Praha;10;Sekera Tomáš;48;SPOZ;SPOZ;110;2,02
1;Hl. m. Praha;11;Janda Jiøí;54;SPOZ;SPOZ;23;0,42
1;Hl. m. Praha;12;Šimùnková Martina;49;SPOZ;SPOZ;109;2
1;Hl. m. Praha;13;Bejlovec Jiøí;23;SPOZ;SPOZ;81;1,49
1;Hl. m. Praha;14;Dvoøáèková Monika;31;SPOZ;SPOZ;41;0,75
1;Hl. m. Praha;15;Franìk Miroslav;50;SPOZ;SPOZ;46;0,84
1;Hl. m. Praha;16;Arbesová Sandra;30;SPOZ;SPOZ;28;0,51
1;Hl. m. Praha;17;Havlíèek Vlastimil;41;SPOZ;SPOZ;36;0,66
1;Hl. m. Praha;18;Vodièka Aleš;42;SPOZ;SPOZ;11;0,2
1;Hl. m. Praha;19;Šímová Michaela;46;SPOZ;SPOZ;32;0,58
1;Hl. m. Praha;20;Dvoøáková Iveta;45;SPOZ;SPOZ;22;0,4
1;Hl. m. Praha;21;Brunner Jan;63;SPOZ;SPOZ;55;1,01
1;Hl. m. Praha;22;Talanda Petr;50;SPOZ;SPOZ;21;0,38
1;Hl. m. Praha;23;Abt Jaroslav;40;SPOZ;SPOZ;8;0,14
1;Hl. m. Praha;24;Vondrys Miloslav;55;SPOZ;SPOZ;17;0,31
1;Hl. m. Praha;25;Novák Petr;57;SPOZ;BEZPP;28;0,51
1;Hl. m. Praha;26;Doubìtová Martina;43;SPOZ;BEZPP;29;0,53
1;Hl. m. Praha;27;Maøík Milan;53;SPOZ;SPOZ;23;0,42
1;Hl. m. Praha;28;Macíková Monika;40;SPOZ;SPOZ;12;0,22
1;Hl. m. Praha;29;Kotouèová Michaela;35;SPOZ;SPOZ;21;0,38
1;Hl. m. Praha;30;Václavík Pavel;26;SPOZ;SPOZ;28;0,51
1;Hl. m. Praha;31;Klimtová Vítìzslava;72;SPOZ;BEZPP;33;0,6
1;Hl. m. Praha;32;Vlèek Vít;55;SPOZ;SPOZ;63;1,16
1;Hl. m. Praha;33;Václavík Pavel;49;SPOZ;SPOZ;3;0,05
1;Hl. m. Praha;34;Koneèná Nadìda;50;SPOZ;SPOZ;10;0,18
1;Hl. m. Praha;35;Vondrášek Matyáš;23;SPOZ;SPOZ;20;0,36
1;Hl. m. Praha;36;Kasík Jiøí;57;SPOZ;BEZPP;174;3,2
2;Støedoèeskı;1;Adamec Miloš;54;SPOZ;SPOZ;433;6,29
2;Støedoèeskı;2;Koníèek František;60;SPOZ;BEZPP;475;6,9
2;Støedoèeskı;3;Tùmová Stanislava;55;SPOZ;SPOZ;121;1,75
2;Støedoèeskı;4;Èurdová Anna;51;SPOZ;SPOZ;184;2,67
2;Støedoèeskı;5;Rudyšarová Alexandra;48;SPOZ;BEZPP;147;2,13
2;Støedoèeskı;6;Švagr Martin;44;SPOZ;SPOZ;248;3,6
2;Støedoèeskı;7;Války Vladimír;54;SPOZ;SPOZ;76;1,1
2;Støedoèeskı;8;Zeman František;66;SPOZ;SPOZ;98;1,42
2;Støedoèeskı;9;Ludvík Martin;48;SPOZ;SPOZ;38;0,55
2;Støedoèeskı;10;Seidl Jiøí;68;SPOZ;SPOZ;67;0,97
2;Støedoèeskı;11;Košák Ladislav;49;SPOZ;SPOZ;51;0,74
2;Støedoèeskı;12;Èíkovská Jana;36;SPOZ;SPOZ;48;0,69
2;Støedoèeskı;13;Málková Veronika;25;SPOZ;SPOZ;65;0,94
2;Støedoèeskı;14;Melíšek Radomír;51;SPOZ;SPOZ;29;0,42
2;Støedoèeskı;15;Kalousek Tomáš;35;SPOZ;SPOZ;35;0,5
2;Støedoèeskı;16;Jaroš Ladislav;77;SPOZ;SPOZ;45;0,65
2;Støedoèeskı;17;Motyèková Ilona;38;SPOZ;SPOZ;45;0,65
2;Støedoèeskı;18;Králík Miroslav;51;SPOZ;BEZPP;78;1,13
2;Støedoèeskı;19;Chvála Jan;32;SPOZ;SPOZ;49;0,71
2;Støedoèeskı;20;Dušek Roman;44;SPOZ;SPOZ;81;1,17
2;Støedoèeskı;21;Doleal Ivan;58;SPOZ;SPOZ;43;0,62
2;Støedoèeskı;22;Stojanoviè Vladimír;42;SPOZ;SPOZ;9;0,13
2;Støedoèeskı;23;Lichı Jaromír;50;SPOZ;SPOZ;29;0,42
2;Støedoèeskı;24;Vanìk Petr;27;SPOZ;SPOZ;84;1,22
2;Støedoèeskı;25;Fiala Milan;23;SPOZ;SPOZ;28;0,4
2;Støedoèeskı;26;Cais Petr;66;SPOZ;SPOZ;35;0,5
2;Støedoèeskı;27;Karel Miroslav;41;SPOZ;SPOZ;55;0,79
2;Støedoèeskı;28;Andrle Dušan;48;SPOZ;SPOZ;27;0,39
2;Støedoèeskı;29;Morstein Jiøí;37;SPOZ;SPOZ;6;0,08
2;Støedoèeskı;30;Moudrá Irena;44;SPOZ;SPOZ;55;0,79
2;Støedoèeskı;31;Jelínková Jana;35;SPOZ;SPOZ;44;0,63
2;Støedoèeskı;32;Endršt Vladimír;60;SPOZ;SPOZ;21;0,3
2;Støedoèeskı;33;Neuwirth Jiøí;29;SPOZ;SPOZ;25;0,36
2;Støedoèeskı;34;Jánskı Pavel;66;SPOZ;BEZPP;10;0,14
3;Jihoèeskı;1;Kuvart Miloš;52;SPOZ;BEZPP;210;6,42
3;Jihoèeskı;2;Pohanka František;57;SPOZ;SPOZ;170;5,2
3;Jihoèeskı;3;Havlíèek Zdenìk;51;SPOZ;SPOZ;176;5,38
3;Jihoèeskı;4;Pelèák Oldøich;69;SPOZ;SPOZ;124;3,79
3;Jihoèeskı;5;Štìrbová Kristina;27;SPOZ;SPOZ;119;3,64
3;Jihoèeskı;6;Koukolová Kvítková Dana;44;SPOZ;SPOZ;72;2,2
3;Jihoèeskı;7;Kudrlièka Zdenìk;44;SPOZ;SPOZ;70;2,14
3;Jihoèeskı;8;Kubièka Josef;44;SPOZ;SPOZ;64;1,95
3;Jihoèeskı;9;Dìdek Bøetislav;54;SPOZ;SPOZ;40;1,22
3;Jihoèeskı;10;Martan Petr;55;SPOZ;SPOZ;49;1,49
3;Jihoèeskı;11;Goetz Jindøich;74;SPOZ;SPOZ;36;1,1
3;Jihoèeskı;12;Chalupník Slavomil;59;SPOZ;SPOZ;46;1,4
3;Jihoèeskı;13;Konar Miloslav;59;SPOZ;SPOZ;27;0,82
3;Jihoèeskı;14;Šatra Quido;60;SPOZ;SPOZ;64;1,95
3;Jihoèeskı;15;Bezemek Bohumil;61;SPOZ;SPOZ;115;3,52
3;Jihoèeskı;16;Michalec Vladislav;52;SPOZ;SPOZ;53;1,62
3;Jihoèeskı;17;Masopust Karel;57;SPOZ;SPOZ;21;0,64
3;Jihoèeskı;18;Lanc Martin;27;SPOZ;SPOZ;54;1,65
3;Jihoèeskı;19;Rosol Jaroslav;56;SPOZ;SPOZ;32;0,97
3;Jihoèeskı;20;Král Zdenìk;53;SPOZ;SPOZ;30;0,91
3;Jihoèeskı;21;Pohanková Kateøina;30;SPOZ;SPOZ;92;2,81
3;Jihoèeskı;22;Ryba Miroslav;53;SPOZ;SPOZ;57;1,74
4;Plzeòskı;1;Kùrka Jan;70;SPOZ;SPOZ;190;7,54
4;Plzeòskı;2;Zeman Eduard;65;SPOZ;SPOZ;114;4,52
4;Plzeòskı;3;Schling Jaromír;67;SPOZ;SPOZ;68;2,69
4;Plzeòskı;4;Kapoun František;47;SPOZ;SPOZ;99;3,93
4;Plzeòskı;5;Èervenka Václav;72;SPOZ;SPOZ;109;4,32
4;Plzeòskı;6;Jonáš Jakub;24;SPOZ;SPOZ;60;2,38
4;Plzeòskı;7;Vybíral Jiøí;36;SPOZ;SPOZ;49;1,94
4;Plzeòskı;8;Glos Jiøí;64;SPOZ;BEZPP;54;2,14
4;Plzeòskı;9;Havlík Václav;72;SPOZ;SPOZ;108;4,28
4;Plzeòskı;10;Krumer Vladislav;71;SPOZ;BEZPP;42;1,66
4;Plzeòskı;11;Ajglová Jana;49;SPOZ;SPOZ;80;3,17
4;Plzeòskı;12;Svoboda Tomáš;32;SPOZ;SPOZ;48;1,9
4;Plzeòskı;13;Klíma Roman;37;SPOZ;SPOZ;25;0,99
4;Plzeòskı;14;Drobnı Jiøí;35;SPOZ;BEZPP;24;0,95
4;Plzeòskı;15;Petrièko Pavel;31;SPOZ;BEZPP;54;2,14
4;Plzeòskı;16;Koskuba Jakub;27;SPOZ;SPOZ;31;1,23
4;Plzeòskı;17;Sedláèek Ivo;36;SPOZ;SPOZ;27;1,07
4;Plzeòskı;18;Polívka Aleš;47;SPOZ;SPOZ;27;1,07
4;Plzeòskı;19;Peroutka Jaroslav;36;SPOZ;SPOZ;41;1,62
5;Karlovarskı;1;Kvasnièka Josef;63;SPOZ;SPOZ;174;10,97
5;Karlovarskı;2;Bradáè Jaroslav;58;SPOZ;SPOZ;95;5,99
5;Karlovarskı;3;Drobnı Miroslav;41;SPOZ;SPOZ;88;5,55
5;Karlovarskı;4;Kocábová Tatiana;45;SPOZ;SPOZ;71;4,47
5;Karlovarskı;5;Mlátilík Ilja;54;SPOZ;SPOZ;97;6,11
5;Karlovarskı;6;Procházka Miroslav;68;SPOZ;SPOZ;21;1,32
5;Karlovarskı;7;Kamenickı Miroslav;42;SPOZ;SPOZ;42;2,64
5;Karlovarskı;8;Rudolfová Jitka;50;SPOZ;SPOZ;56;3,53
5;Karlovarskı;9;Zeman Milan;49;SPOZ;SPOZ;89;5,61
5;Karlovarskı;10;Havlíèek Jaroslav;50;SPOZ;SPOZ;50;3,15
5;Karlovarskı;11;Kouba Roman;45;SPOZ;SPOZ;41;2,58
5;Karlovarskı;12;Ševèík Michal;39;SPOZ;SPOZ;30;1,89
5;Karlovarskı;13;Homolka Jan;41;SPOZ;SPOZ;69;4,35
5;Karlovarskı;14;Kertészová Gabriela;37;SPOZ;SPOZ;52;3,28
6;Ústeckı;1;Toman Miroslav;53;SPOZ;BEZPP;544;10,59
6;Ústeckı;2;Eichler Jan;52;SPOZ;BEZPP;339;6,6
6;Ústeckı;3;Beneš Oldøich;63;SPOZ;BEZPP;205;3,99
6;Ústeckı;4;Moravec Leoš;34;SPOZ;SPOZ;237;4,61
6;Ústeckı;5;Vinickı Ivan;58;SPOZ;SPOZ;116;2,25
6;Ústeckı;6;Mikeš Milan;48;SPOZ;BEZPP;170;3,3
6;Ústeckı;7;Pešák David;38;SPOZ;SPOZ;70;1,36
6;Ústeckı;8;Doubková Petra;44;SPOZ;SPOZ;179;3,48
6;Ústeckı;9;Hrachovina Milan;50;SPOZ;SPOZ;153;2,97
6;Ústeckı;10;Vodièka Miloš;50;SPOZ;SPOZ;221;4,3
6;Ústeckı;11;Šmíd Petr;49;SPOZ;SPOZ;84;1,63
6;Ústeckı;12;Lébr Josef;51;SPOZ;SPOZ;126;2,45
6;Ústeckı;13;Souèek Petr;53;SPOZ;SPOZ;54;1,05
6;Ústeckı;14;Kozlerová Vlasta;45;SPOZ;SPOZ;134;2,6
6;Ústeckı;15;Janoušek Václav;57;SPOZ;SPOZ;30;0,58
6;Ústeckı;16;Vavøík Jiøí;37;SPOZ;SPOZ;140;2,72
6;Ústeckı;17;Suchı Jiøí;52;SPOZ;SPOZ;76;1,47
6;Ústeckı;18;Marek Jiøí;60;SPOZ;BEZPP;102;1,98
6;Ústeckı;19;Pokornı Ivan;49;SPOZ;SPOZ;12;0,23
6;Ústeckı;20;Marková Valerie;53;SPOZ;BEZPP;4;0,07
6;Ústeckı;21;Karásek Daniel;39;SPOZ;SPOZ;17;0,33
6;Ústeckı;22;Stránská Kateøina;30;SPOZ;SPOZ;21;0,4
6;Ústeckı;23;Hudík Miloš;45;SPOZ;SPOZ;13;0,25
6;Ústeckı;24;Koreneková Eva;60;SPOZ;SPOZ;9;0,17
6;Ústeckı;25;Bára Jiøí;69;SPOZ;BEZPP;11;0,21
6;Ústeckı;26;Hyskı Vladimír;45;SPOZ;SPOZ;9;0,17
7;Libereckı;1;Nezmar Jan;36;SPOZ;BEZPP;349;12,72
7;Libereckı;2;Eichler Stanislav;53;SPOZ;PSZ;236;8,6
7;Libereckı;3;Masopust Jaroslav;56;SPOZ;SPOZ;107;3,9
7;Libereckı;4;Jörg Ivo;61;SPOZ;BEZPP;303;11,04
7;Libereckı;5;Slováèek Antonín;70;SPOZ;BEZPP;172;6,27
7;Libereckı;6;Kuttler Pavel;40;SPOZ;SPOZ;104;3,79
7;Libereckı;7;Cihláø Jiøí;57;SPOZ;SPOZ;63;2,29
7;Libereckı;8;Charousek Jakub;21;SPOZ;SPOZ;65;2,36
7;Libereckı;9;Sejkorová Martina;48;SPOZ;SPOZ;65;2,36
7;Libereckı;10;Krákora Michal;33;SPOZ;SPOZ;58;2,11
7;Libereckı;11;Koutková Helena;43;SPOZ;SPOZ;88;3,2
7;Libereckı;12;Matìcha Miroslav;69;SPOZ;SPOZ;57;2,07
7;Libereckı;13;Štìpánková Eva;48;SPOZ;SPOZ;99;3,6
7;Libereckı;14;Èervenka Jaromír;32;SPOZ;SPOZ;47;1,71
7;Libereckı;15;Rulec Zbynìk;58;SPOZ;SPOZ;30;1,09
7;Libereckı;16;Stru Jan;64;SPOZ;SPOZ;19;0,69
7;Libereckı;17;Grégr Miroslav;83;SPOZ;BEZPP;79;2,88
8;Královéhradeckı;1;Hùlka Daniel;45;SPOZ;BEZPP;170;5,54
8;Královéhradeckı;2;Štìpán Miroslav;63;SPOZ;BEZPP;209;6,81
8;Královéhradeckı;3;Vrzáò Petr;46;SPOZ;SPOZ;283;9,23
8;Královéhradeckı;4;Matìjka Miroslav;43;SPOZ;SPOZ;132;4,3
8;Královéhradeckı;5;Hájek Alois;60;SPOZ;SPOZ;68;2,21
8;Královéhradeckı;6;Vlèková Dagmar Kristına;37;SPOZ;SPOZ;80;2,61
8;Královéhradeckı;7;Horák Václav;38;SPOZ;SPOZ;116;3,78
8;Královéhradeckı;8;Hais Karel;60;SPOZ;SPOZ;72;2,34
8;Královéhradeckı;9;Jónová Andrea;27;SPOZ;SPOZ;55;1,79
8;Královéhradeckı;10;Burda Jiøí;57;SPOZ;SPOZ;48;1,56
8;Královéhradeckı;11;Kováèiková Veronika;21;SPOZ;SPOZ;61;1,99
8;Královéhradeckı;12;Øezníèková Iva;39;SPOZ;BEZPP;151;4,92
8;Královéhradeckı;13;Morávek Jiøí;55;SPOZ;BEZPP;189;6,16
8;Královéhradeckı;14;Festa Josef;78;SPOZ;SPOZ;29;0,94
8;Královéhradeckı;15;Mitroviè Denis;33;SPOZ;SPOZ;68;2,21
8;Královéhradeckı;16;Dejmková Lucie;22;SPOZ;SPOZ;56;1,82
8;Královéhradeckı;17;Honegrová Jaroslava;57;SPOZ;SPOZ;80;2,61
8;Královéhradeckı;18;Hamák Tomáš;45;SPOZ;BEZPP;67;2,18
8;Královéhradeckı;19;Florian Roman;35;SPOZ;SPOZ;68;2,21
8;Královéhradeckı;20;Brázda Martin;54;SPOZ;SPOZ;43;1,4
9;Pardubickı;1;Štengl Zdenìk;48;SPOZ;SPOZ;581;10,91
9;Pardubickı;2;Dušek Jaromír;61;SPOZ;SPOZ;650;12,21
9;Pardubickı;3;Kusı Zbynìk;47;SPOZ;BEZPP;368;6,91
9;Pardubickı;4;Soušek Miloslav;52;SPOZ;BEZPP;397;7,46
9;Pardubickı;5;Rejda Tomáš;59;SPOZ;SPOZ;243;4,56
9;Pardubickı;6;Vagenknecht Tomáš;50;SPOZ;SPOZ;232;4,36
9;Pardubickı;7;Danìk Lubomír;60;SPOZ;BEZPP;86;1,61
9;Pardubickı;8;Culek František;63;SPOZ;BEZPP;162;3,04
9;Pardubickı;9;Dejdar Daniel;41;SPOZ;SPOZ;228;4,28
9;Pardubickı;10;Andrlová Zlata;58;SPOZ;BEZPP;119;2,23
9;Pardubickı;11;Hlavová Soòa;56;SPOZ;SPOZ;172;3,23
9;Pardubickı;12;Meloun Aleš;42;SPOZ;SPOZ;151;2,83
9;Pardubickı;13;Urešová Ivana;50;SPOZ;SPOZ;127;2,38
9;Pardubickı;14;Jirásková Zdeòka;58;SPOZ;SPOZ;139;2,61
9;Pardubickı;15;Šebek Vladimír;58;SPOZ;SPOZ;95;1,78
9;Pardubickı;16;Göbel Jindøich;31;SPOZ;BEZPP;149;2,8
9;Pardubickı;17;Vohralíková Milena;69;SPOZ;SPOZ;96;1,8
9;Pardubickı;18;Strouhal Leoš;60;SPOZ;SPOZ;40;0,75
9;Pardubickı;19;Vondrová Martina;33;SPOZ;SPOZ;50;0,93
10;Vysoèina;1;Švihlíková Ilona;36;SPOZ;BEZPP;335;6,97
10;Vysoèina;2;Draèka Emil;59;SPOZ;SPOZ;188;3,91
10;Vysoèina;3;Komòackı František;61;SPOZ;BEZPP;146;3,03
10;Vysoèina;4;Technik Petr;62;SPOZ;SPOZ;146;3,03
10;Vysoèina;5;Pustina Jakub;31;SPOZ;BEZPP;232;4,82
10;Vysoèina;6;Trávník Bohumil;64;SPOZ;SPOZ;189;3,93
10;Vysoèina;7;Kodys Josef;55;SPOZ;SPOZ;144;2,99
10;Vysoèina;8;Lettrich Ján;67;SPOZ;SPOZ;25;0,52
10;Vysoèina;9;Hanus František;38;SPOZ;SPOZ;188;3,91
10;Vysoèina;10;Fafílek Karel;74;SPOZ;BEZPP;44;0,91
10;Vysoèina;11;Elbl Pavel;38;SPOZ;SPOZ;85;1,76
10;Vysoèina;12;Fialová Eva;22;SPOZ;SPOZ;85;1,76
10;Vysoèina;13;Herzán Martin;35;SPOZ;BEZPP;152;3,16
10;Vysoèina;14;Sukdolák Patrik;41;SPOZ;SPOZ;88;1,83
10;Vysoèina;15;Kašpar Milan;59;SPOZ;SPOZ;59;1,22
10;Vysoèina;16;Lodinová Miluše;50;SPOZ;SPOZ;61;1,26
10;Vysoèina;17;Pilková Mária;59;SPOZ;SPOZ;68;1,41
10;Vysoèina;18;Haller Zdenek;41;SPOZ;BEZPP;69;1,43
10;Vysoèina;19;Mokrı Milan;46;SPOZ;SPOZ;70;1,45
10;Vysoèina;20;Neumann Libor;47;SPOZ;SPOZ;54;1,12
11;Jihomoravskı;1;Lukl František;35;SPOZ;BEZPP;1 219;12,54
11;Jihomoravskı;2;Pavlík Martin;43;SPOZ;BEZPP;723;7,44
11;Jihomoravskı;3;Keremidskı Marian;45;SPOZ;SPOZ;352;3,62
11;Jihomoravskı;4;Viskot Marek;37;SPOZ;SPOZ;331;3,4
11;Jihomoravskı;5;Longaver Karel;65;SPOZ;SPOZ;340;3,5
11;Jihomoravskı;6;Paulík Vladimír;46;SPOZ;SPOZ;331;3,4
11;Jihomoravskı;7;Ziegelbauer Zdenìk;63;SPOZ;BEZPP;530;5,45
11;Jihomoravskı;8;Brei Gordon;47;SPOZ;BEZPP;133;1,36
11;Jihomoravskı;9;Nìmec Richard;43;SPOZ;SPOZ;144;1,48
11;Jihomoravskı;10;Marša Igor;53;SPOZ;SPOZ;113;1,16
11;Jihomoravskı;11;Šalomonová Rùena;59;SPOZ;SPOZ;160;1,64
11;Jihomoravskı;12;Bauer Rudolf;61;SPOZ;SPOZ;92;0,94
11;Jihomoravskı;13;Tomášek Miloš;48;SPOZ;SPOZ;140;1,44
11;Jihomoravskı;14;Šula Miroslav;60;SPOZ;SPOZ;80;0,82
11;Jihomoravskı;15;Kocka Ivan;67;SPOZ;SPOZ;370;3,8
11;Jihomoravskı;16;Bretfeldová Jana;38;SPOZ;SPOZ;93;0,95
11;Jihomoravskı;17;Fialová Jana;48;SPOZ;SPOZ;111;1,14
11;Jihomoravskı;18;Kunz Zdenìk;46;SPOZ;SPOZ;326;3,35
11;Jihomoravskı;19;Havlík Vlastimil;56;SPOZ;BEZPP;53;0,54
11;Jihomoravskı;20;Štykar Jan;51;SPOZ;SPOZ;53;0,54
11;Jihomoravskı;21;Musil Zdenìk;43;SPOZ;SPOZ;36;0,37
11;Jihomoravskı;22;Foltın Milan;70;SPOZ;SPOZ;26;0,26
11;Jihomoravskı;23;Strnad Pavel;67;SPOZ;SPOZ;73;0,75
11;Jihomoravskı;24;Valášková Jana;48;SPOZ;SPOZ;39;0,4
11;Jihomoravskı;25;Gruber Petr;50;SPOZ;SPOZ;70;0,72
11;Jihomoravskı;26;Povoda Karol;57;SPOZ;SPOZ;11;0,11
11;Jihomoravskı;27;Najda Vladimír;46;SPOZ;SPOZ;12;0,12
11;Jihomoravskı;28;Prudíková Kateøina;43;SPOZ;SPOZ;47;0,48
11;Jihomoravskı;29;Spurnı Petr;45;SPOZ;SPOZ;21;0,21
11;Jihomoravskı;30;Hájek Karel;51;SPOZ;SPOZ;46;0,47
11;Jihomoravskı;31;Bláha Libor;33;SPOZ;SPOZ;24;0,24
11;Jihomoravskı;32;Nikolai Petr;41;SPOZ;SPOZ;19;0,19
