districtNumber;districtName;orderList;name;age;votes;nomParty;;
37;Jihomoravskı;5;Votava Lubomír;33;789;SPR-RSÈ;;
37;Jihomoravskı;7;Svoboda Karel;43;1 285;SPR-RSÈ;;
37;Jihomoravskı;8;Turèín Jan;42;821;SPR-RSÈ;;
37;Jihomoravskı;9;Cetkovskı Jiøí;32;1 242;SPR-RSÈ;;
37;Jihomoravskı;10;Sekyra Michal;25;911;SPR-RSÈ;;
37;Jihomoravskı;11;Pospíchalová Ladislava;26;578;SPR-RSÈ;;
37;Jihomoravskı;12;Ambrozek Bedøich;52;821;SPR-RSÈ;;
37;Jihomoravskı;14;Tejral Pøemysl;24;646;SPR-RSÈ;;
37;Jihomoravskı;15;Spázal Antonín;46;263;SPR-RSÈ;;
37;Jihomoravskı;16;Kaman Petr;22;477;SPR-RSÈ;;
37;Jihomoravskı;17;Frgalová Dagmar;47;530;SPR-RSÈ;;
37;Jihomoravskı;18;Kubátová Eva;32;820;SPR-RSÈ;;
37;Jihomoravskı;19;Holı Richard;54;375;SPR-RSÈ;;
37;Jihomoravskı;20;Habrdle Oto;49;549;SPR-RSÈ;;
37;Jihomoravskı;21;Èervínek Libor;33;573;SPR-RSÈ;;
37;Jihomoravskı;23;Otruba Jan;24;478;SPR-RSÈ;;
37;Jihomoravskı;24;Støíteskı Jan;43;224;SPR-RSÈ;;
37;Jihomoravskı;25;Pešek Milan;30;477;SPR-RSÈ;;
37;Jihomoravskı;26;Kolman Josef;49;228;SPR-RSÈ;;
37;Jihomoravskı;27;Jakoubek Vlastimil;38;545;SPR-RSÈ;;
37;Jihomoravskı;28;Kostka Richard;43;210;SPR-RSÈ;;
37;Jihomoravskı;29;Nazarej Boøivoj;46;415;SPR-RSÈ;;
37;Jihomoravskı;30;Ševèík Ladislav;48;396;SPR-RSÈ;;
37;Jihomoravskı;31;Šuléø Bohumil;52;284;SPR-RSÈ;;
37;Jihomoravskı;32;Fleischer Karel;32;256;SPR-RSÈ;;
37;Jihomoravskı;33;Vašíèek Petr;46;217;SPR-RSÈ;;
37;Jihomoravskı;34;Ticháèek Antonín;60;119;SPR-RSÈ;;
37;Jihomoravskı;35;Procházka František;48;233;SPR-RSÈ;;
37;Jihomoravskı;36;Šoman Vítìzslav;24;393;SPR-RSÈ;;
37;Jihomoravskı;39;Otáhal Jiøí;37;313;SPR-RSÈ;;
37;Jihomoravskı;40;Smıkal Zdenìk;54;92;SPR-RSÈ;;
37;Jihomoravskı;41;Sieber Karel;36;328;SPR-RSÈ;;
37;Jihomoravskı;42;Janáèek Jiøí;43;102;SPR-RSÈ;;
37;Jihomoravskı;43;Dokládal Vít;38;155;SPR-RSÈ;;
37;Jihomoravskı;44;Ptáèek Horymír;37;213;SPR-RSÈ;;
37;Jihomoravskı;45;Kratochvíl František;65;91;SPR-RSÈ;;
37;Jihomoravskı;46;Augusta Oldøich;65;150;SPR-RSÈ;;
37;Jihomoravskı;47;Hradskı Jan;76;54;SPR-RSÈ;;
37;Jihomoravskı;48;Matuška Josef;60;128;SPR-RSÈ;;
37;Jihomoravskı;49;Bureš Josef;44;97;SPR-RSÈ;;
37;Jihomoravskı;50;Urbanec Bronislav;42;220;SPR-RSÈ;;
37;Jihomoravskı;51;Bárta Jiøí;67;130;SPR-RSÈ;;
38;Severomoravskı;1;Vik Jan;27;8 459;SPR-RSÈ;;
38;Severomoravskı;2;Loukota Milan;35;4 189;SPR-RSÈ;;
38;Severomoravskı;3;Nehera Jindøich;46;2 245;SPR-RSÈ;;
38;Severomoravskı;4;Neugebauerová Boena;49;1 519;SPR-RSÈ;;
38;Severomoravskı;5;Frydrych Miroslav;52;925;SPR-RSÈ;;
38;Severomoravskı;8;Talášek František;61;833;SPR-RSÈ;;
38;Severomoravskı;10;Horáèek Miroslav;37;778;SPR-RSÈ;;
38;Severomoravskı;11;Válek Michal;33;563;SPR-RSÈ;;
38;Severomoravskı;13;Vaøeka Radek;29;489;SPR-RSÈ;;
38;Severomoravskı;15;Doèkalová Renáta;30;822;SPR-RSÈ;;
38;Severomoravskı;16;Majerèík Ján;40;1 336;SPR-RSÈ;;
38;Severomoravskı;17;Malec Cyril;48;595;SPR-RSÈ;;
38;Severomoravskı;18;Krejèík Stanislav;50;493;SPR-RSÈ;;
38;Severomoravskı;19;Fojtík Vlastislav;45;389;SPR-RSÈ;;
38;Severomoravskı;20;Pilát Petr;29;815;SPR-RSÈ;;
38;Severomoravskı;21;Mašlík Karel;28;593;SPR-RSÈ;;
38;Severomoravskı;22;Èernı Milan;47;493;SPR-RSÈ;;
38;Severomoravskı;23;Maleòák Václav;60;421;SPR-RSÈ;;
38;Severomoravskı;24;Gášková Šárka;24;654;SPR-RSÈ;;
38;Severomoravskı;25;Mrnuštíková Jiøina;44;627;SPR-RSÈ;;
38;Severomoravskı;26;Navrátil Radomír;62;303;SPR-RSÈ;;
38;Severomoravskı;27;Chovanec Jan;42;234;SPR-RSÈ;;
38;Severomoravskı;29;Kormanec Michal;46;593;SPR-RSÈ;;
38;Severomoravskı;31;Krajíèek Ladislav;36;191;SPR-RSÈ;;
38;Severomoravskı;32;Hána Petr;45;212;SPR-RSÈ;;
38;Severomoravskı;33;Zboínek Jaroslav;38;326;SPR-RSÈ;;
38;Severomoravskı;34;Schuska Jaroslav;28;154;SPR-RSÈ;;
38;Severomoravskı;35;Vachler Antonín;53;189;SPR-RSÈ;;
38;Severomoravskı;36;Rosmanitová Marie;51;245;SPR-RSÈ;;
38;Severomoravskı;37;Kriko Jaroslav;48;218;SPR-RSÈ;;
38;Severomoravskı;38;Vonšíková Marcela;38;230;SPR-RSÈ;;
38;Severomoravskı;39;Foltın Oldøich;34;496;SPR-RSÈ;;
38;Severomoravskı;40;Durna Karel;51;107;SPR-RSÈ;;
38;Severomoravskı;41;Vanìk Ladislav;40;117;SPR-RSÈ;;
38;Severomoravskı;42;Ther Jiøí;57;341;SPR-RSÈ;;
38;Severomoravskı;43;Maulerová Marcela;41;371;SPR-RSÈ;;
38;Severomoravskı;44;Potìšil Jiøí;53;156;SPR-RSÈ;;
38;Severomoravskı;45;Šálek Miroslav;40;123;SPR-RSÈ;;
38;Severomoravskı;46;Pinkas Ivo;45;143;SPR-RSÈ;;
38;Severomoravskı;47;Binar Stanislav;23;337;SPR-RSÈ;;
38;Severomoravskı;48;Šulák Radomír;40;323;SPR-RSÈ;;
38;Severomoravskı;49;Novobilskı Petr;40;330;SPR-RSÈ;;
31;Praha;1;Mlynáø Zdenìk;65;1 231;LB;;
31;Praha;2;Vorlíèek Zdenìk;55;721;LB;;
31;Praha;3;Perknerová Kateøina;35;1 102;LB;;
31;Praha;4;Køíová Helena;47;232;LB;;
31;Praha;5;Boèek Jaroslav;64;365;LB;;
31;Praha;6;Holub Jiøí;52;112;LB;;
31;Praha;7;Køíek František;49;28;LB;;
31;Praha;8;Øíha Jan RS;49;181;LB;;
31;Praha;9;Franzlová Olga;39;163;LB;;
31;Praha;10;Matysová Hana;49;141;LB;;
31;Praha;11;Hudeèek Jiøí;42;203;LB;;
31;Praha;12;Øíhová Lenka;25;67;LB;;
31;Praha;13;Lébl Otakar;52;101;LB;;
31;Praha;14;Kliment Stanislav;44;21;LB;;
31;Praha;15;Hloušek Karel;50;30;LB;;
31;Praha;16;Vrbenská Františka;43;62;LB;;
31;Praha;17;Majcharèík Petr;47;47;LB;;
31;Praha;18;Ryšavı Robert;46;27;LB;;
31;Praha;19;Tomšová Boena;61;34;LB;;
31;Praha;20;Pospíchal Vladimír;41;11;LB;;
31;Praha;21;Horešovskı Oldøich;62;14;LB;;
31;Praha;22;Stibor Zdenìk;36;65;LB;;
31;Praha;23;Ceròáková Marie;35;12;LB;;
31;Praha;24;Pavelka Vladimír;52;5;LB;;
31;Praha;25;Beránek Karel;43;22;LB;;
31;Praha;26;Smíšková Dagmar;67;8;LB;;
31;Praha;27;Prukl Kamil;45;5;LB;;
31;Praha;28;Pech Jiøí;40;8;LB;;
31;Praha;29;Wenke František;57;15;LB;;
31;Praha;30;Gulkášová Jozefa;56;13;LB;;
31;Praha;31;Jankuj Milan;51;5;LB;;
31;Praha;32;Èinèura Jaroslav;44;32;LB;;
31;Praha;33;Hoskovec Jaroslav;41;14;LB;;
31;Praha;34;Podlešák František;43;13;LB;;
31;Praha;35;Stejskal Stanislav;44;12;LB;;
32;Støedoèeskı;1;Ortman Jaroslav;43;1 379;LB;;
32;Støedoèeskı;2;Lagová Hana;54;608;LB;;
32;Støedoèeskı;3;Vlèek Zdenìk;33;370;LB;;
32;Støedoèeskı;4;Bureš Stanislav;52;376;LB;;
32;Støedoèeskı;5;Jeek Oldøich;43;408;LB;;
32;Støedoèeskı;6;Vašek Josef;43;88;LB;;
32;Støedoèeskı;7;Bìlina Josef;49;62;LB;;
32;Støedoèeskı;8;Špinka Miroslav RS;47;148;LB;;
32;Støedoèeskı;9;Bublíková Dagmar;34;181;LB;;
32;Støedoèeskı;10;Nováková Hana;21;118;LB;;
32;Støedoèeskı;11;Knopf Emil;58;117;LB;;
32;Støedoèeskı;12;Doudìra Jiøí;69;45;LB;;
32;Støedoèeskı;13;Pánková Jana;51;102;LB;;
32;Støedoèeskı;14;Chovan Dušan;45;55;LB;;
32;Støedoèeskı;15;Otrubová Jiøina;67;66;LB;;
32;Støedoèeskı;16;Daòková Marie;49;120;LB;;
32;Støedoèeskı;17;Briaskı Tomáš;42;76;LB;;
32;Støedoèeskı;18;Duras Jaroslav;43;89;LB;;
32;Støedoèeskı;19;Vlk Stanislav;48;51;LB;;
32;Støedoèeskı;20;Krejèí Vojtìch;42;7;LB;;
32;Støedoèeskı;21;Nebeskı Tomáš;52;67;LB;;
32;Støedoèeskı;22;Èernı Vladimír;46;56;LB;;
32;Støedoèeskı;23;Bandas Bohumír;46;22;LB;;
32;Støedoèeskı;24;Lhotáková Helena;52;71;LB;;
32;Støedoèeskı;25;Kuèera Vladimír;46;46;LB;;
32;Støedoèeskı;26;Kumšta Michal;21;72;LB;;
32;Støedoèeskı;27;Landa Pavel;51;47;LB;;
32;Støedoèeskı;28;Novák Josef;59;39;LB;;
32;Støedoèeskı;29;Muíková Rùena;49;27;LB;;
32;Støedoèeskı;30;Rom Stanislav;59;65;LB;;
32;Støedoèeskı;31;Sopèáková Jana;51;14;LB;;
33;Jihoèeskı;1;Køíeneckı Miroslav;50;580;LB;;
33;Jihoèeskı;2;Bumbová Stanislava;47;383;LB;;
33;Jihoèeskı;3;Vanèata Karel RS;49;211;LB;;
33;Jihoèeskı;4;Mièan Josef RS;42;168;LB;;
33;Jihoèeskı;5;Milo Štefan;46;152;LB;;
33;Jihoèeskı;6;Brech Petr;32;138;LB;;
33;Jihoèeskı;7;Kadlec Zdenìk;35;67;LB;;
33;Jihoèeskı;8;Amanová Magdalena;53;93;LB;;
33;Jihoèeskı;9;Mach Ondøej;21;57;LB;;
33;Jihoèeskı;10;Vlk Karel;49;76;LB;;
33;Jihoèeskı;11;Pokornı Václav;56;37;LB;;
33;Jihoèeskı;12;Pracnı Miroslav;48;83;LB;;
33;Jihoèeskı;13;Amcha Josef;52;74;LB;;
33;Jihoèeskı;14;Erat Josef;66;27;LB;;
33;Jihoèeskı;15;Kleindienst Pavel;40;53;LB;;
33;Jihoèeskı;16;Navrátil Pavel;49;59;LB;;
33;Jihoèeskı;17;Sedlák František;51;73;LB;;
33;Jihoèeskı;18;Srnec František;44;40;LB;;
33;Jihoèeskı;19;Dušek Milan;46;61;LB;;
33;Jihoèeskı;20;Kukla Zdenìk;56;10;LB;;
34;Západoèeskı;1;Maryt Jiøí;32;439;LB;;
34;Západoèeskı;2;Sádlo Jiøí;48;292;LB;;
34;Západoèeskı;3;Váchalová Anna;64;399;LB;;
34;Západoèeskı;4;Coufalová Jana;44;374;LB;;
34;Západoèeskı;5;Sazama Josef;60;182;LB;;
34;Západoèeskı;6;Cibulková Hana;52;221;LB;;
34;Západoèeskı;7;Dirlbeck Jan;44;96;LB;;
34;Západoèeskı;8;Váchal Vlastimil;54;87;LB;;
34;Západoèeskı;9;Pìchota Miroslav;33;107;LB;;
34;Západoèeskı;10;Bleier Jiøí RS;44;83;LB;;
34;Západoèeskı;11;Kozlíková Anna;55;86;LB;;
34;Západoèeskı;12;Èermák Jiøí;33;73;LB;;
34;Západoèeskı;13;Ulè Ivan;40;279;LB;;
34;Západoèeskı;14;Janoušek Josef;27;84;LB;;
34;Západoèeskı;15;Triner Jaroslav;52;51;LB;;
34;Západoèeskı;16;Porvich Lubomír;33;56;LB;;
34;Západoèeskı;17;Molcar Martin;24;57;LB;;
34;Západoèeskı;18;Maòkošová Vìra;41;59;LB;;
34;Západoèeskı;19;Škubal Stanislav RS;51;46;LB;;
34;Západoèeskı;20;Hronek Zdenìk;60;110;LB;;
34;Západoèeskı;21;Bernášek Josef;33;38;LB;;
34;Západoèeskı;22;Horyna Miroslav;40;14;LB;;
34;Západoèeskı;23;Hrdonka Václav;38;18;LB;;
34;Západoèeskı;24;Pelcman Libor;39;17;LB;;
34;Západoèeskı;25;Kopecká Miloslava;50;30;LB;;
35;Severoèeskı;1;Èapek Miroslav;34;502;LB;;
35;Severoèeskı;2;ika Jaroslav;45;366;LB;;
35;Severoèeskı;3;Chudoba Martin;26;270;LB;;
35;Severoèeskı;4;Folprechtová Jarmila;48;263;LB;;
35;Severoèeskı;5;Urban František;47;160;LB;;
35;Severoèeskı;6;Smutnı Zdenìk RS;41;207;LB;;
35;Severoèeskı;7;Herclík Josef;44;196;LB;;
35;Severoèeskı;8;Jersák Jiøí;56;107;LB;;
35;Severoèeskı;9;Nováèek Petr;43;88;LB;;
35;Severoèeskı;10;Zadák Vlastimil;47;130;LB;;
35;Severoèeskı;11;Koluch Antonín;27;103;LB;;
35;Severoèeskı;12;Hnátová Milena;51;162;LB;;
35;Severoèeskı;13;Libich Vladimír;40;102;LB;;
35;Severoèeskı;14;Horník Jindøich;49;108;LB;;
35;Severoèeskı;15;Získal Milan;47;97;LB;;
35;Severoèeskı;16;Zichová Václava;21;88;LB;;
35;Severoèeskı;17;Libichová Alena;39;61;LB;;
35;Severoèeskı;18;Sipos Jan;39;100;LB;;
35;Severoèeskı;19;Prokš Jiøí;34;63;LB;;
35;Severoèeskı;20;Smola Václav;44;65;LB;;
35;Severoèeskı;21;Krupková Alena;43;58;LB;;
35;Severoèeskı;22;Jestøáb Petr;37;54;LB;;
35;Severoèeskı;23;Baláèek Antonín;57;37;LB;;
35;Severoèeskı;24;Krejbich Miroslav;54;25;LB;;
35;Severoèeskı;25;Verbíøová Jana;53;47;LB;;
35;Severoèeskı;26;Cerman Vladimír;65;34;LB;;
35;Severoèeskı;27;Frantová Marie;50;33;LB;;
35;Severoèeskı;28;Merta Ondøej;26;33;LB;;
35;Severoèeskı;29;Vanurová Zuzana;44;56;LB;;
35;Severoèeskı;30;Antoš Jan;52;26;LB;;
35;Severoèeskı;31;Ptáèek Bøetislav;34;35;LB;;
35;Severoèeskı;32;Horák Miloslav;63;27;LB;;
35;Severoèeskı;33;Charvátová Miloslava;56;10;LB;;
35;Severoèeskı;34;Hráskı Josef;42;14;LB;;
35;Severoèeskı;35;Antoò Pavel;47;30;LB;;
36;Vıchodoèeskı;1;Hájek Josef;51;561;LB;;
36;Vıchodoèeskı;2;ateckı Roman;43;253;LB;;
36;Vıchodoèeskı;3;Lopourová Marie;32;449;LB;;
36;Vıchodoèeskı;4;Marek Jaroslav;52;275;LB;;
36;Vıchodoèeskı;5;Cihláø Petr;40;150;LB;;
36;Vıchodoèeskı;6;Èernı Karel;49;122;LB;;
36;Vıchodoèeskı;7;Diblík Vladimír;45;204;LB;;
36;Vıchodoèeskı;8;Besmák Karel;49;60;LB;;
36;Vıchodoèeskı;9;Šmatolán Václav;37;54;LB;;
36;Vıchodoèeskı;10;Glembek Bohumír;54;218;LB;;
36;Vıchodoèeskı;11;Petr Jiøí;38;224;LB;;
36;Vıchodoèeskı;12;Kutílek Jan;50;65;LB;;
36;Vıchodoèeskı;13;Malı Bohumil;52;32;LB;;
36;Vıchodoèeskı;14;Klùzová Vítìzslava;50;71;LB;;
36;Vıchodoèeskı;15;Hubálek Pavel;48;28;LB;;
36;Vıchodoèeskı;16;Rygl Miroslav;50;89;LB;;
36;Vıchodoèeskı;17;Špidlen Theodor;61;50;LB;;
36;Vıchodoèeskı;18;Ivánek Jan;54;178;LB;;
36;Vıchodoèeskı;19;Jeništová Marie;48;66;LB;;
36;Vıchodoèeskı;20;Nehybová Vlasta;46;85;LB;;
36;Vıchodoèeskı;21;Zadák František;48;18;LB;;
36;Vıchodoèeskı;22;Hanzl Vítìzslav;50;91;LB;;
36;Vıchodoèeskı;23;Cach Miroslav;30;45;LB;;
36;Vıchodoèeskı;24;Diviš Vladimír;68;44;LB;;
36;Vıchodoèeskı;25;Vojáèková Miroslava;42;34;LB;;
36;Vıchodoèeskı;26;Èech Jiøí;53;57;LB;;
36;Vıchodoèeskı;27;Kuèerová Hana;37;43;LB;;
36;Vıchodoèeskı;28;Zelinka Libor;50;58;LB;;
36;Vıchodoèeskı;29;Novotnı Miroslav;43;32;LB;;
36;Vıchodoèeskı;30;Bezdíèek Petr;47;53;LB;;
36;Vıchodoèeskı;31;Sauer Jiøí;40;61;LB;;
36;Vıchodoèeskı;32;Krška Jiøí;52;89;LB;;
36;Vıchodoèeskı;33;Levová Jana;43;66;LB;;
36;Vıchodoèeskı;34;Rùièka Jaroslav;47;26;LB;;
36;Vıchodoèeskı;35;Benešová Jitka;47;45;LB;;
36;Vıchodoèeskı;36;Zmrhal Ondøej;22;13;LB;;
37;Jihomoravskı;1;Stiborová Marie;46;1 534;LB;;
37;Jihomoravskı;2;Hrazdíra Antonín;55;728;LB;;
37;Jihomoravskı;3;HurtaCSc Josef;60;538;LB;;
37;Jihomoravskı;4;Èechák Vojtìch;48;325;LB;;
37;Jihomoravskı;5;Èundrle Václav;52;269;LB;;
37;Jihomoravskı;6;Gottwaldová Libuše;56;148;LB;;
37;Jihomoravskı;7;Èech Ivan;38;145;LB;;
37;Jihomoravskı;8;Vodák Jaroslav;59;110;LB;;
37;Jihomoravskı;9;Navrátil Ivan;49;129;LB;;
37;Jihomoravskı;10;Novotná Marie;72;95;LB;;
37;Jihomoravskı;11;Lála Bohumil;48;91;LB;;
37;Jihomoravskı;12;Polišenskı Pavel;50;118;LB;;
37;Jihomoravskı;13;Karásek Jan;50;27;LB;;
37;Jihomoravskı;14;Malovanı Libor;26;68;LB;;
37;Jihomoravskı;15;Lick Adolf;65;121;LB;;
37;Jihomoravskı;16;Ryba Milan;67;20;LB;;
37;Jihomoravskı;17;Vrba Václav;58;48;LB;;
37;Jihomoravskı;18;Rachùnek Miloslav;43;81;LB;;
37;Jihomoravskı;19;Iša Miloš;54;45;LB;;
37;Jihomoravskı;20;Smejkal Jindøich RS;64;40;LB;;
37;Jihomoravskı;21;Dušková Drahomíra;52;87;LB;;
37;Jihomoravskı;22;Pøibyl Jan;44;49;LB;;
37;Jihomoravskı;23;Blecha Jaroslav;40;17;LB;;
37;Jihomoravskı;24;Tomášek Milan;47;14;LB;;
37;Jihomoravskı;25;Tománek Jiøí;32;39;LB;;
37;Jihomoravskı;26;Šotek Bohumil;62;27;LB;;
37;Jihomoravskı;27;Lukášová Ludmila;53;39;LB;;
37;Jihomoravskı;28;Karlík Jaroslav;51;28;LB;;
37;Jihomoravskı;29;Bratterová Zuzana;27;76;LB;;
37;Jihomoravskı;30;Bašta Zdenìk;51;11;LB;;
37;Jihomoravskı;31;Tkadlec Rudolf;41;46;LB;;
37;Jihomoravskı;32;Škvára František;53;9;LB;;
37;Jihomoravskı;33;Hanák Pavel;41;66;LB;;
37;Jihomoravskı;34;Dušek Petr;24;23;LB;;
37;Jihomoravskı;35;Hošková Jaroslava;51;30;LB;;
37;Jihomoravskı;36;Nowaková Dáša;49;54;LB;;
37;Jihomoravskı;37;Válek Miroslav;45;23;LB;;
37;Jihomoravskı;38;Raus Miroslav;43;34;LB;;
37;Jihomoravskı;39;Kališ František;42;27;LB;;
37;Jihomoravskı;40;Kamrla Vlastimil;42;32;LB;;
37;Jihomoravskı;41;Matyáš Zbynìk;53;19;LB;;
37;Jihomoravskı;42;Hlaváè Josef;48;28;LB;;
37;Jihomoravskı;43;Sušil Dušan;45;42;LB;;
37;Jihomoravskı;44;Všetièka Josef;49;23;LB;;
37;Jihomoravskı;45;Hrabal Jan;45;21;LB;;
37;Jihomoravskı;46;ák František;56;7;LB;;
37;Jihomoravskı;47;Hrda František;48;34;LB;;
37;Jihomoravskı;48;Janeèek Jiøí;50;28;LB;;
37;Jihomoravskı;49;Kuèera Zdenìk;42;22;LB;;
37;Jihomoravskı;50;Valentová Vìra;25;59;LB;;
37;Jihomoravskı;51;Heroudek Jan;49;27;LB;;
37;Jihomoravskı;52;Nerudová Jitka;55;48;LB;;
37;Jihomoravskı;53;Dušek Václav;52;22;LB;;
37;Jihomoravskı;54;Èermák Dalibor;45;11;LB;;
37;Jihomoravskı;55;Horák Jaroslav;62;39;LB;;
37;Jihomoravskı;56;Veselı Jindøich;37;29;LB;;
37;Jihomoravskı;57;Galusek Jan;60;25;LB;;
37;Jihomoravskı;58;Pokornı Arnošt;61;33;LB;;
37;Jihomoravskı;59;Kovaøíková Milada;52;26;LB;;
37;Jihomoravskı;60;Chmelík Jaroslav;44;11;LB;;
38;Severomoravskı;1;Soural Jaroslav;43;737;LB;;
38;Severomoravskı;2;Kuchaø Vlastislav;36;480;LB;;
38;Severomoravskı;3;Kluèka Václav;42;449;LB;;
38;Severomoravskı;4;Farana Vladimír;43;471;LB;;
38;Severomoravskı;5;Vozárik Jan;41;120;LB;;
38;Severomoravskı;6;Machalík Jiøí;50;557;LB;;
38;Severomoravskı;7;Varadzin František;43;289;LB;;
38;Severomoravskı;8;Haas Jiøí;49;253;LB;;
38;Severomoravskı;9;Rumpíková Eva;50;188;LB;;
38;Severomoravskı;10;Krèma Ladislav;73;81;LB;;
38;Severomoravskı;11;Chytil Jan;48;115;LB;;
38;Severomoravskı;12;Šídlo Miloš;55;60;LB;;
38;Severomoravskı;13;Paterová Vlasta;51;196;LB;;
38;Severomoravskı;14;Bönisch Jaromír;36;139;LB;;
38;Severomoravskı;15;Øièica Josef;48;48;LB;;
38;Severomoravskı;16;Krystınová Eliška;41;63;LB;;
38;Severomoravskı;17;Horváthová Dagmar;43;180;LB;;
38;Severomoravskı;18;Havel František;50;86;LB;;
38;Severomoravskı;19;Hanzelková Helena;39;126;LB;;
38;Severomoravskı;20;Panák Eduard;52;79;LB;;
38;Severomoravskı;21;Ausficír Miroslav;44;55;LB;;
38;Severomoravskı;22;Pechová Monika;29;69;LB;;
38;Severomoravskı;23;Smejkal Miroslav;52;61;LB;;
38;Severomoravskı;24;Zemánek Rostislav;43;99;LB;;
38;Severomoravskı;25;Bohanus Boøivoj;61;59;LB;;
38;Severomoravskı;26;Jelínek Jiøí;41;53;LB;;
38;Severomoravskı;27;Koutnı Vladimír;37;9;LB;;
38;Severomoravskı;28;Canibal Jaromír;48;118;LB;;
38;Severomoravskı;29;Vidláø Jaroslav;52;18;LB;;
38;Severomoravskı;30;Krajèíø Dušan;43;29;LB;;
38;Severomoravskı;31;Neradil Jaromír;45;27;LB;;
38;Severomoravskı;32;Chudoba Vratislav;45;80;LB;;
38;Severomoravskı;33;Benická Marcela;34;38;LB;;
38;Severomoravskı;34;Krejèí Alois;53;20;LB;;
38;Severomoravskı;35;Mánek Vladimír;56;15;LB;;
38;Severomoravskı;36;Chlápek Milan;40;75;LB;;
38;Severomoravskı;37;Novotnı František;67;16;LB;;
38;Severomoravskı;38;Tomèala Pavel;33;29;LB;;
38;Severomoravskı;39;Kamrádek Oldøich;45;30;LB;;
38;Severomoravskı;40;Horvath Juraj;51;28;LB;;
38;Severomoravskı;41;Oupicová Alena;59;16;LB;;
38;Severomoravskı;42;Dvoøáèek Miroslav;54;16;LB;;
38;Severomoravskı;43;Janeèko Václav;50;34;LB;;
38;Severomoravskı;44;Paèesová Jana;21;20;LB;;
38;Severomoravskı;45;Baránek Josef;60;10;LB;;
38;Severomoravskı;46;Fajkusová Kvìta;40;31;LB;;
38;Severomoravskı;47;ivotskı Václav;45;67;LB;;
38;Severomoravskı;48;Kaèírek Vladislav;65;15;LB;;
38;Severomoravskı;49;Walter Jiøí;32;40;LB;;
38;Severomoravskı;50;Hanke Zdenìk;46;19;LB;;
38;Severomoravskı;51;Kusynová Jarmila;38;30;LB;;
38;Severomoravskı;52;Kuelová Hilda;51;31;LB;;
38;Severomoravskı;53;Poláchová Blanka;24;24;LB;;
38;Severomoravskı;54;Findeis Josef;48;8;LB;;
38;Severomoravskı;55;Fiala Radomír;50;19;LB;;
31;Praha;1;Vinkler Jaroslav;72;0;HSMSMNSJ;;
31;Praha;2;Kylar Leoš;30;0;HSMSMNSJ;;
31;Praha;3;Kováøová Helena;44;0;HSMSMNSJ;;
31;Praha;4;Sobol Slavomír;50;0;HSMSMNSJ;;
33;Jihoèeskı;1;iška Antonín;53;0;HSMSMNSJ;;
33;Jihoèeskı;2;Kvìtoò Svatopluk;54;0;HSMSMNSJ;;
33;Jihoèeskı;3;Studená Daria;36;0;HSMSMNSJ;;
33;Jihoèeskı;4;iška Pavel;22;0;HSMSMNSJ;;
33;Jihoèeskı;5;Trenèanskı Ivan;43;0;HSMSMNSJ;;
36;Vıchodoèeskı;1;Suchomel Jan;72;0;HSMSMNSJ;;
36;Vıchodoèeskı;2;Havlíèek František;72;0;HSMSMNSJ;;
36;Vıchodoèeskı;3;Kavanová Soòa;38;0;HSMSMNSJ;;
36;Vıchodoèeskı;4;Botošová Marcela;27;0;HSMSMNSJ;;
37;Jihomoravskı;1;Smejkal Jan;59;586;HSMSMNSJ;;
37;Jihomoravskı;2;Bílı Jiøí;43;397;HSMSMNSJ;;
37;Jihomoravskı;3;Špaèek Antonín;55;257;HSMSMNSJ;;
37;Jihomoravskı;4;Šastná Irena;31;258;HSMSMNSJ;;
37;Jihomoravskı;5;Marša Igor;35;326;HSMSMNSJ;;
37;Jihomoravskı;6;Doèkal Vítìzslav;49;94;HSMSMNSJ;;
37;Jihomoravskı;7;Hála Pavel;53;261;HSMSMNSJ;;
37;Jihomoravskı;8;Malušek Antonín;50;273;HSMSMNSJ;;
37;Jihomoravskı;9;Dresler Rudolf;44;72;HSMSMNSJ;;
37;Jihomoravskı;10;Novák Václav;62;96;HSMSMNSJ;;
37;Jihomoravskı;11;Mikulík František;35;137;HSMSMNSJ;;
37;Jihomoravskı;12;Vlk František;54;136;HSMSMNSJ;;
37;Jihomoravskı;13;Kolíbal Zdenìk;54;136;HSMSMNSJ;;
37;Jihomoravskı;14;Bychler Igor;30;121;HSMSMNSJ;;
37;Jihomoravskı;15;Kopeèek Jan;43;184;HSMSMNSJ;;
37;Jihomoravskı;16;Fiala Jiøí;35;100;HSMSMNSJ;;
37;Jihomoravskı;17;Dvoøák Josef;47;75;HSMSMNSJ;;
37;Jihomoravskı;18;Èernockı Milan;59;113;HSMSMNSJ;;
37;Jihomoravskı;19;Kuèera Josef;52;65;HSMSMNSJ;;
37;Jihomoravskı;20;Kukla Lubomír;40;72;HSMSMNSJ;;
37;Jihomoravskı;21;Zboøil Antonín;49;66;HSMSMNSJ;;
37;Jihomoravskı;22;Rotrekl Jiøí;52;76;HSMSMNSJ;;
37;Jihomoravskı;23;Lupaè Stanislav;53;24;HSMSMNSJ;;
37;Jihomoravskı;24;Matulka Josef;54;63;HSMSMNSJ;;
37;Jihomoravskı;25;Kutálková Šárka;27;239;HSMSMNSJ;;
37;Jihomoravskı;26;Zich Josef;34;92;HSMSMNSJ;;
37;Jihomoravskı;27;Havel Josef;63;32;HSMSMNSJ;;
