districtNumber;districtName;orderList;name;age;nomParty;membParty;votes;votesShare;minor
2;Støedoèeskı;32;Jelen Ladislav;50;ÈSSD;ÈSSD;206;0,1;0
2;Støedoèeskı;33;Hevler Alois;62;ÈSSD;ÈSSD;106;0,05;0
2;Støedoèeskı;34;Novák Jaromír;55;ÈSSD;ÈSSD;704;0,36;0
3;Jihoèeskı;1;Jandák Vítìzslav;58;ÈSSD;BEZPP;13 688;13,31;0
3;Jihoèeskı;2;Bohdalová Vlasta;48;ÈSSD;ÈSSD;3 726;3,62;0
3;Jihoèeskı;3;Kratochvíle Karel;48;ÈSSD;ÈSSD;1 388;1,34;0
3;Jihoèeskı;4;Babor Jan;57;ÈSSD;ÈSSD;2 602;2,53;0
3;Jihoèeskı;5;Klimeš Jan;50;ÈSSD;ÈSSD;1 140;1,1;0
3;Jihoèeskı;6;Danìk Josef;59;ÈSSD;ÈSSD;1 110;1,07;0
3;Jihoèeskı;7;Proisl Milan;41;ÈSSD;ÈSSD;603;0,58;0
3;Jihoèeskı;8;Zeman Eduard;58;ÈSSD;ÈSSD;1 095;1,06;0
3;Jihoèeskı;9;Loskotová Marie;57;ÈSSD;ÈSSD;573;0,55;0
3;Jihoèeskı;10;Novák Jaromír;51;ÈSSD;ÈSSD;764;0,74;0
3;Jihoèeskı;11;Nìmec Václav;58;ÈSSD;ÈSSD;389;0,37;0
3;Jihoèeskı;12;Vachta Karel;62;ÈSSD;ÈSSD;1 127;1,09;0
3;Jihoèeskı;13;Veselı Ondøej;30;ÈSSD;ÈSSD;734;0,71;0
3;Jihoèeskı;14;Novotná Vlasta;46;ÈSSD;ÈSSD;410;0,39;0
3;Jihoèeskı;15;Slíva Jaromír;36;ÈSSD;ÈSSD;569;0,55;0
3;Jihoèeskı;16;Nìmec František;57;ÈSSD;ÈSSD;285;0,27;0
3;Jihoèeskı;17;Bartáèková Alice;30;ÈSSD;ÈSSD;376;0,36;0
3;Jihoèeskı;18;Boška Radek;27;ÈSSD;ÈSSD;559;0,54;0
3;Jihoèeskı;19;Ševèík Jiøí;56;ÈSSD;ÈSSD;220;0,21;0
3;Jihoèeskı;20;Starı Miroslav;41;ÈSSD;ÈSSD;510;0,49;0
3;Jihoèeskı;21;Valouch Oldøich;40;ÈSSD;ÈSSD;69;0,06;0
3;Jihoèeskı;22;Vymìtal Lukáš;29;ÈSSD;ÈSSD;182;0,17;0
4;Plzeòskı;1;Votava Václav;49;ÈSSD;ÈSSD;3 277;3,57;0
4;Plzeòskı;2;Látka Jan;52;ÈSSD;ÈSSD;2 758;3,01;0
4;Plzeòskı;3;Šlajs Václav;53;ÈSSD;ÈSSD;2 365;2,58;0
4;Plzeòskı;4;Grüner Václav;61;ÈSSD;ÈSSD;580;0,63;0
4;Plzeòskı;5;Emmerová Milada;61;ÈSSD;ÈSSD;5 540;6,04;0
4;Plzeòskı;6;Vanìèek Radomír;42;ÈSSD;ÈSSD;1 224;1,33;0
4;Plzeòskı;7;Kupka Jiøí;54;ÈSSD;ÈSSD;800;0,87;0
4;Plzeòskı;8;Fojtík Pavel;42;ÈSSD;ÈSSD;362;0,39;0
4;Plzeòskı;9;Lang Karel;57;ÈSSD;ÈSSD;527;0,57;0
4;Plzeòskı;10;Bis Jiøí;65;ÈSSD;ÈSSD;841;0,91;0
4;Plzeòskı;11;Bauer Jaroslav;53;ÈSSD;ÈSSD;1 014;1,1;0
4;Plzeòskı;12;Halada Milan;47;ÈSSD;ÈSSD;911;0,99;0
4;Plzeòskı;13;Èerná Františka;62;ÈSSD;ÈSSD;418;0,45;0
4;Plzeòskı;14;Novotnı Stanislav;51;ÈSSD;ÈSSD;593;0,64;0
4;Plzeòskı;15;André Roman;36;ÈSSD;ÈSSD;787;0,85;0
4;Plzeòskı;16;Janíèková Zdeòka;64;ÈSSD;ÈSSD;285;0,31;0
4;Plzeòskı;17;Kepka Oldøich;54;ÈSSD;ÈSSD;383;0,41;0
4;Plzeòskı;18;Šobr Jaroslav;46;ÈSSD;ÈSSD;621;0,67;0
4;Plzeòskı;19;Tischer Jaromír DiS;23;ÈSSD;ÈSSD;930;1,01;0
4;Plzeòskı;20;Èelakovská Irena;36;ÈSSD;ÈSSD;762;0,83;0
5;Karlovarskı;1;Fiala Jaroslav;50;ÈSSD;ÈSSD;2 628;5,85;0
5;Karlovarskı;2;Vanoušek Pavel;59;ÈSSD;ÈSSD;1 762;3,92;0
5;Karlovarskı;3;Berka Zdenìk;55;ÈSSD;ÈSSD;1 224;2,72;0
5;Karlovarskı;4;Braunová Zdeòka;37;ÈSSD;ÈSSD;1 188;2,64;0
5;Karlovarskı;5;Bradáè Jaroslav;51;ÈSSD;ÈSSD;439;0,97;0
5;Karlovarskı;6;Dietz Jiøí;40;ÈSSD;ÈSSD;1 004;2,23;0
5;Karlovarskı;7;Behenskı Jiøí;60;ÈSSD;ÈSSD;452;1;0
5;Karlovarskı;8;Navrátil Petr;30;ÈSSD;ÈSSD;582;1,29;0
5;Karlovarskı;9;Odlevák Marian;30;ÈSSD;ÈSSD;382;0,85;0
5;Karlovarskı;10;Lebeda Antonín;53;ÈSSD;ÈSSD;338;0,75;0
5;Karlovarskı;11;Poc Pavel;42;ÈSSD;ÈSSD;382;0,85;0
5;Karlovarskı;12;Veèeøová Eva;39;ÈSSD;ÈSSD;940;2,09;0
5;Karlovarskı;13;Ivaniè Pavel;39;ÈSSD;ÈSSD;552;1,22;0
5;Karlovarskı;14;Hozmanová Hana;39;ÈSSD;ÈSSD;653;1,45;0
6;Ústeckı;1;Paroubek Jiøí;53;ÈSSD;ÈSSD;31 779;23,91;0
6;Ústeckı;2;Krákora Jaroslav;50;ÈSSD;ÈSSD;4 529;3,4;0
6;Ústeckı;3;Aubrecht Vlastimil;52;ÈSSD;ÈSSD;1 406;1,05;0
6;Ústeckı;4;Èervenka Petr;56;ÈSSD;ÈSSD;1 933;1,45;0
6;Ústeckı;5;Èeròanskı Josef;62;ÈSSD;ÈSSD;1 338;1;0
6;Ústeckı;6;Mertinová Marcela;45;ÈSSD;ÈSSD;3 383;2,54;0
6;Ústeckı;7;Foldyna Jaroslav;45;ÈSSD;ÈSSD;5 543;4,17;0
6;Ústeckı;8;Kopeckı Robert;54;ÈSSD;ÈSSD;2 121;1,59;0
6;Ústeckı;9;Löfflerová Alena;37;ÈSSD;ÈSSD;1 276;0,96;0
6;Ústeckı;10;Waicová Dagmar;43;ÈSSD;ÈSSD;1 215;0,91;0
6;Ústeckı;11;Bílek Vladimír;61;ÈSSD;ÈSSD;524;0,39;0
6;Ústeckı;12;Zvìøinová Svìtlana;41;ÈSSD;ÈSSD;899;0,67;0
6;Ústeckı;13;Eminger Vladimír;49;ÈSSD;ÈSSD;1 151;0,86;0
6;Ústeckı;14;Sinko Pavel;63;ÈSSD;ÈSSD;828;0,62;0
6;Ústeckı;15;Ryšánek Tomáš;42;ÈSSD;ÈSSD;521;0,39;0
6;Ústeckı;16;Kozák Rudolf;41;ÈSSD;ÈSSD;990;0,74;0
6;Ústeckı;17;Strakoš Karel;65;ÈSSD;ÈSSD;282;0,21;0
6;Ústeckı;18;Motyèka Jiøí;44;ÈSSD;ÈSSD;374;0,28;0
6;Ústeckı;19;Jakubec Petr;48;ÈSSD;ÈSSD;706;0,53;0
6;Ústeckı;20;Španbauer František;59;ÈSSD;ÈSSD;233;0,17;0
6;Ústeckı;21;Hingarová Eva;44;ÈSSD;ÈSSD;132;0,09;0
6;Ústeckı;22;Tomanová Lenka;26;ÈSSD;ÈSSD;664;0,49;0
6;Ústeckı;23;Novák Ladislav;56;ÈSSD;ÈSSD;139;0,1;0
6;Ústeckı;24;Holı Lubomír;40;ÈSSD;ÈSSD;677;0,5;0
6;Ústeckı;25;Štejnar Radek;39;ÈSSD;ÈSSD;184;0,13;0
6;Ústeckı;26;Špilar Václav;62;ÈSSD;ÈSSD;263;0,19;0
7;Libereckı;1;Zapletal Cyril;56;ÈSSD;ÈSSD;1 927;3,04;0
7;Libereckı;2;Dušek Robert;39;ÈSSD;ÈSSD;2 045;3,23;0
7;Libereckı;3;Vojtilová Jitka;43;ÈSSD;ÈSSD;3 910;6,18;0
7;Libereckı;4;Lišková Ilona;46;ÈSSD;ÈSSD;1 366;2,16;0
7;Libereckı;5;Ploc Pavel;41;ÈSSD;ÈSSD;4 886;7,73;0
7;Libereckı;6;Eichler Stanislav;46;ÈSSD;ÈSSD;387;0,61;0
7;Libereckı;7;Králíèková Hana;48;ÈSSD;BEZPP;1 488;2,35;0
7;Libereckı;8;Valdman Stanislav;57;ÈSSD;ÈSSD;2 261;3,57;0
7;Libereckı;9;Broek Jan;58;ÈSSD;ÈSSD;778;1,23;0
7;Libereckı;10;Ráèek Pavel;53;ÈSSD;ÈSSD;921;1,45;0
7;Libereckı;11;Šotola Roman;30;ÈSSD;ÈSSD;657;1,03;0
7;Libereckı;12;Dolejší Karel;52;ÈSSD;ÈSSD;446;0,7;0
7;Libereckı;13;Vanìk Jiøí;56;ÈSSD;BEZPP;531;0,84;0
7;Libereckı;14;Podzimek Jaroslav;49;ÈSSD;ÈSSD;602;0,95;0
7;Libereckı;15;Cikl Radek;42;ÈSSD;ÈSSD;399;0,63;0
7;Libereckı;16;Skalník Jan;54;ÈSSD;ÈSSD;279;0,44;0
7;Libereckı;17;Urban Libor;60;ÈSSD;ÈSSD;590;0,93;0
8;Královéhradeckı;1;Orgoníková Hana;59;ÈSSD;ÈSSD;4 134;4,63;0
8;Královéhradeckı;2;Snítilı Even;52;ÈSSD;ÈSSD;1 646;1,84;0
8;Královéhradeckı;3;Lesenská Vladimíra;42;ÈSSD;ÈSSD;1 952;2,18;0
8;Královéhradeckı;4;Böhnisch Robin;29;ÈSSD;ÈSSD;3 395;3,8;0
8;Královéhradeckı;5;Šedivá Iva;51;ÈSSD;ÈSSD;1 189;1,33;0
8;Královéhradeckı;6;Tøešòáková Jana;46;ÈSSD;ÈSSD;1 139;1,27;0
8;Královéhradeckı;7;Školoud Otakar;57;ÈSSD;ÈSSD;636;0,71;0
8;Královéhradeckı;8;Škvaøil Franišek;60;ÈSSD;ÈSSD;869;0,97;0
8;Královéhradeckı;9;Ješina Josef;61;ÈSSD;ÈSSD;590;0,66;0
8;Královéhradeckı;10;Trpák Pavel;48;ÈSSD;ÈSSD;2 298;2,57;0
8;Královéhradeckı;11;Talavašek Miloslav;51;ÈSSD;ÈSSD;536;0,6;0
8;Královéhradeckı;12;Šklíba Karel;55;ÈSSD;ÈSSD;632;0,7;0
8;Královéhradeckı;13;Lesák Vladimír;42;ÈSSD;ÈSSD;643;0,72;0
8;Královéhradeckı;14;Paulù Blanka;52;ÈSSD;BEZPP;1 566;1,75;0
8;Královéhradeckı;15;Táborskı Josef;54;ÈSSD;ÈSSD;337;0,37;0
8;Královéhradeckı;16;Tippner Jan;54;ÈSSD;ÈSSD;379;0,42;0
8;Královéhradeckı;17;Mareèek Jaromír;53;ÈSSD;ÈSSD;278;0,31;0
8;Královéhradeckı;18;Mareèek Svatopluk;71;ÈSSD;ÈSSD;162;0,18;0
8;Královéhradeckı;19;Šolc Jaroslav;52;ÈSSD;ÈSSD;653;0,73;0
8;Královéhradeckı;20;Stolinová Radka;33;ÈSSD;ÈSSD;980;1,09;0
9;Pardubickı;1;Martínek Radko;49;ÈSSD;ÈSSD;5 027;5,56;0
9;Pardubickı;2;Váòa Miroslav;45;ÈSSD;ÈSSD;2 637;2,92;0
9;Pardubickı;3;Zelenková Ladislava;57;ÈSSD;ÈSSD;2 209;2,44;0
9;Pardubickı;4;Soušek Miloslav;44;ÈSSD;ÈSSD;1 221;1,35;0
9;Pardubickı;5;Navrátilová Ludmila;40;ÈSSD;ÈSSD;1 072;1,18;0
9;Pardubickı;6;Neubauer Václav;57;ÈSSD;ÈSSD;849;0,94;0
9;Pardubickı;7;áèková Jaromíra;51;ÈSSD;ÈSSD;1 972;2,18;0
9;Pardubickı;8;Kubín Miloslav;46;ÈSSD;ÈSSD;735;0,81;0
9;Pardubickı;9;Stejskal Miroslav;50;ÈSSD;ÈSSD;601;0,66;0
9;Pardubickı;10;Kuèerová Marie;53;ÈSSD;ÈSSD;739;0,81;0
9;Pardubickı;11;Pùlpán Jaroslav;63;ÈSSD;ÈSSD;1 407;1,55;0
9;Pardubickı;12;Novotnı Milan;56;ÈSSD;ÈSSD;485;0,53;0
9;Pardubickı;13;Lána Radomír;53;ÈSSD;ÈSSD;1 919;2,12;0
9;Pardubickı;14;Trubák Zdenìk;55;ÈSSD;ÈSSD;396;0,43;0
9;Pardubickı;15;Horáková Milada;58;ÈSSD;ÈSSD;660;0,73;0
9;Pardubickı;16;Ascherl Jiøí;59;ÈSSD;ÈSSD;280;0,31;0
9;Pardubickı;17;Baborák Zdenìk;56;ÈSSD;ÈSSD;522;0,57;0
9;Pardubickı;18;Tejkl Miroslav;47;ÈSSD;ÈSSD;632;0,7;0
9;Pardubickı;19;Korèák Zdenìk;32;ÈSSD;ÈSSD;723;0,8;0
10;Vysoèina;1;Bublan František;55;ÈSSD;BEZPP;6 206;6,36;0
10;Vysoèina;2;Èernı Karel;41;ÈSSD;ÈSSD;2 411;2,47;0
10;Vysoèina;3;Zgarba Petr;46;ÈSSD;ÈSSD;1 579;1,61;0
10;Vysoèina;4;Jièínskı Zdenìk;77;ÈSSD;ÈSSD;2 700;2,76;0
10;Vysoèina;5;Schling Jaromír;59;ÈSSD;ÈSSD;3 188;3,26;0
10;Vysoèina;6;Nejedlá Dagmar;49;ÈSSD;ÈSSD;1 529;1,56;0
10;Vysoèina;7;Chlád Zdenìk;34;ÈSSD;ÈSSD;763;0,78;0
10;Vysoèina;8;Draèka Emil;51;ÈSSD;ÈSSD;1 252;1,28;0
10;Vysoèina;9;Bìhounek Jiøí;54;ÈSSD;BEZPP;3 292;3,37;0
10;Vysoèina;10;Škaryd Tomáš;37;ÈSSD;ÈSSD;1 731;1,77;0
10;Vysoèina;11;Lukša Pavel;45;ÈSSD;ÈSSD;1 073;1,09;0
10;Vysoèina;12;Vaverová Lucie;35;ÈSSD;ÈSSD;1 098;1,12;0
10;Vysoèina;13;Kovanda Bohumil;53;ÈSSD;ÈSSD;1 074;1,1;0
10;Vysoèina;14;Hyskı Martin;31;ÈSSD;ÈSSD;832;0,85;0
10;Vysoèina;15;Vidláková Alena;38;ÈSSD;ÈSSD;927;0,95;0
10;Vysoèina;16;Kuèera František;53;ÈSSD;ÈSSD;426;0,43;0
10;Vysoèina;17;Joukl Libor;39;ÈSSD;ÈSSD;432;0,44;0
10;Vysoèina;18;Báòa Miroslav;37;ÈSSD;ÈSSD;687;0,7;0
10;Vysoèina;19;Vyskoèil Miloslav;49;ÈSSD;ÈSSD;721;0,73;0
10;Vysoèina;20;Doleal Jaroslav;58;ÈSSD;ÈSSD;851;0,87;0
11;Jihomoravskı;1;Sobotka Bohuslav;34;ÈSSD;ÈSSD;24 448;12,18;0
11;Jihomoravskı;2;Tejc Jeronım;28;ÈSSD;ÈSSD;2 528;1,26;0
11;Jihomoravskı;3;Hašek Michal;30;ÈSSD;ÈSSD;2 009;1;0
11;Jihomoravskı;4;Kala Miloslav;42;ÈSSD;ÈSSD;2 472;1,23;0
11;Jihomoravskı;5;Pohanka Michal;37;ÈSSD;ÈSSD;2 759;1,37;0
11;Jihomoravskı;6;Ohlídal Ivan;61;ÈSSD;ÈSSD;2 023;1;0
11;Jihomoravskı;7;Petrù Jiøí;49;ÈSSD;ÈSSD;2 197;1,09;0
11;Jihomoravskı;9;Skopal Ladislav;47;ÈSSD;ÈSSD;2 609;1,3;0
11;Jihomoravskı;10;Brzobohatá Zuzana;43;ÈSSD;ÈSSD;1 502;0,74;0
11;Jihomoravskı;11;Koèí Irena;50;ÈSSD;ÈSSD;1 151;0,57;0
11;Jihomoravskı;12;Domesová Zuzana;57;ÈSSD;ÈSSD;2 181;1,08;0
11;Jihomoravskı;13;Hájek Petr;48;ÈSSD;ÈSSD;1 699;0,84;0
11;Jihomoravskı;14;Altman Jiøí;48;ÈSSD;ÈSSD;414;0,2;0
11;Jihomoravskı;15;Slavíková Stanislava;45;ÈSSD;ÈSSD;754;0,37;0
11;Jihomoravskı;16;Budiš Martin;32;ÈSSD;ÈSSD;791;0,39;0
11;Jihomoravskı;17;Mackrle Vladimír;44;ÈSSD;ÈSSD;158;0,07;0
11;Jihomoravskı;18;Janeèek Miloš;55;ÈSSD;ÈSSD;1 529;0,76;0
11;Jihomoravskı;19;Šujan František;57;ÈSSD;ÈSSD;523;0,26;0
11;Jihomoravskı;20;Pospíšil Oliver;35;ÈSSD;ÈSSD;274;0,13;0
11;Jihomoravskı;21;Dufek Zdenìk;27;ÈSSD;ÈSSD;522;0,26;0
11;Jihomoravskı;22;Macek Ladislav;44;ÈSSD;ÈSSD;282;0,14;0
11;Jihomoravskı;23;Habartová Hana;46;ÈSSD;ÈSSD;369;0,18;0
11;Jihomoravskı;24;Sklenák Roman;35;ÈSSD;ÈSSD;90;0,04;0
11;Jihomoravskı;25;Petøík Jiøí;58;ÈSSD;ÈSSD;187;0,09;0
11;Jihomoravskı;26;Vondráková Radmila;41;ÈSSD;ÈSSD;600;0,29;0
11;Jihomoravskı;27;Školaøová Jaroslava;48;ÈSSD;ÈSSD;309;0,15;0
11;Jihomoravskı;28;Moravec Vladimír;60;ÈSSD;ÈSSD;97;0,04;0
11;Jihomoravskı;29;Ziegler Jiøí;46;ÈSSD;ÈSSD;237;0,11;0
11;Jihomoravskı;30;Šulc Dominik;65;ÈSSD;ÈSSD;209;0,1;0
11;Jihomoravskı;31;Janda Jiøí;41;ÈSSD;ÈSSD;518;0,25;0
11;Jihomoravskı;32;Èejka Jiøí;51;ÈSSD;ÈSSD;438;0,21;0
11;Jihomoravskı;33;Matìjíèková Alena;56;ÈSSD;ÈSSD;376;0,18;0
11;Jihomoravskı;34;Slepièka Tomáš;21;ÈSSD;ÈSSD;279;0,13;0
12;Olomouckı;1;Vlèek Miloslav;45;ÈSSD;ÈSSD;4 950;4,18;0
12;Olomouckı;2;Tesaøík Martin;51;ÈSSD;ÈSSD;7 861;6,64;0
12;Olomouckı;3;Valouch Jindøich;58;ÈSSD;ÈSSD;2 944;2,48;0
12;Olomouckı;4;Krátkı Jiøí;61;ÈSSD;ÈSSD;2 080;1,75;0
12;Olomouckı;5;Korytáø Karel;56;ÈSSD;ÈSSD;1 569;1,32;0
12;Olomouckı;6;Dopitová Zdenka;57;ÈSSD;ÈSSD;1 744;1,47;0
12;Olomouckı;7;Nìmec Pavel;29;ÈSSD;ÈSSD;1 599;1,35;0
12;Olomouckı;8;Smetana Pavel;36;ÈSSD;ÈSSD;1 251;1,05;0
12;Olomouckı;9;Kubjátová Yvona;36;ÈSSD;ÈSSD;1 386;1,17;0
12;Olomouckı;10;Pavlièíková Eva;45;ÈSSD;ÈSSD;1 415;1,19;0
12;Olomouckı;11;Svozil Oldøich;61;ÈSSD;ÈSSD;1 261;1,06;0
12;Olomouckı;12;Rašková Alena;56;ÈSSD;ÈSSD;1 473;1,24;0
12;Olomouckı;13;Hönig Martin;33;ÈSSD;ÈSSD;966;0,81;0
12;Olomouckı;14;Zemánek Jiøí;41;ÈSSD;ÈSSD;696;0,58;0
12;Olomouckı;15;Pøichystal Jan;56;ÈSSD;ÈSSD;624;0,52;0
12;Olomouckı;16;Novák Rudolf;57;ÈSSD;ÈSSD;1 071;0,9;0
12;Olomouckı;17;Šrùtek Petr;53;ÈSSD;ÈSSD;710;0,59;0
12;Olomouckı;18;Støída František;24;ÈSSD;ÈSSD;539;0,45;0
12;Olomouckı;19;Petøík Miroslav;36;ÈSSD;ÈSSD;881;0,74;0
12;Olomouckı;20;Šoltys Pavel;41;ÈSSD;ÈSSD;555;0,46;0
12;Olomouckı;21;Schwarzová Jana;39;ÈSSD;ÈSSD;433;0,36;0
12;Olomouckı;22;Kubišová O¾ga;49;ÈSSD;ÈSSD;195;0,16;0
12;Olomouckı;23;Chwistek Karol;28;ÈSSD;ÈSSD;399;0,33;0
13;Zlínskı;1;Škromach Zdenìk;49;ÈSSD;ÈSSD;10 863;10,2;0
13;Zlínskı;2;Smıkal Josef;51;ÈSSD;ÈSSD;2 212;2,07;0
13;Zlínskı;3;Novosad František;58;ÈSSD;ÈSSD;2 243;2,1;0
13;Zlínskı;4;Seïa Antonín;45;ÈSSD;ÈSSD;2 276;2,13;0
13;Zlínskı;5;Melèák Miloš;67;ÈSSD;ÈSSD;1 465;1,37;0
13;Zlínskı;6;Šulák Petr;62;ÈSSD;ÈSSD;1 355;1,27;0
13;Zlínskı;7;Janíèek Richard;55;ÈSSD;ÈSSD;1 207;1,13;0
13;Zlínskı;8;Zlínskı Jan;57;ÈSSD;ÈSSD;1 552;1,45;0
13;Zlínskı;9;Sehnalová Olga  MBA;37;ÈSSD;ÈSSD;3 396;3,18;0
13;Zlínskı;10;Kryštof Ladislav;48;ÈSSD;ÈSSD;1 868;1,75;0
13;Zlínskı;11;Navrátil Petr;51;ÈSSD;ÈSSD;866;0,81;0
13;Zlínskı;12;Neradil Pavel;39;ÈSSD;ÈSSD;950;0,89;0
13;Zlínskı;13;Chumchal Miroslav;48;ÈSSD;ÈSSD;832;0,78;0
13;Zlínskı;14;Strnadlová Miroslava;51;ÈSSD;ÈSSD;556;0,52;0
13;Zlínskı;15;Nosková Miloslava;56;ÈSSD;ÈSSD;652;0,61;0
13;Zlínskı;16;Lacinová Dagmar;41;ÈSSD;ÈSSD;1 618;1,51;0
13;Zlínskı;17;Doupovcová Hana;46;ÈSSD;ÈSSD;1 101;1,03;0
13;Zlínskı;18;Urban Ludvík;37;ÈSSD;ÈSSD;630;0,59;0
13;Zlínskı;19;Tkadlec Rudolf;51;ÈSSD;ÈSSD;415;0,38;0
13;Zlínskı;20;Zemèíková Eva;46;ÈSSD;ÈSSD;150;0,14;0
13;Zlínskı;21;Vašíèek Petr;56;ÈSSD;ÈSSD;130;0,12;0
13;Zlínskı;22;Navrátil Josef;56;ÈSSD;ÈSSD;131;0,12;0
14;Moravskoslezskı;1;Zaorálek Lubomír;49;ÈSSD;ÈSSD;24 754;10;0
14;Moravskoslezskı;2;Michalík Alfréd;61;ÈSSD;ÈSSD;2 690;1,08;0
14;Moravskoslezskı;3;Rafaj Petr;44;ÈSSD;ÈSSD;4 183;1,69;0
14;Moravskoslezskı;4;Kluèka Václav;52;ÈSSD;ÈSSD;4 025;1,62;0
14;Moravskoslezskı;5;Šedivá Hana;49;ÈSSD;ÈSSD;2 943;1,18;0
14;Moravskoslezskı;6;Chalupa Jaromír;51;ÈSSD;ÈSSD;1 777;0,71;0
14;Moravskoslezskı;7;Šincl Ladislav;40;ÈSSD;ÈSSD;2 717;1,09;0
14;Moravskoslezskı;8;Wolf Petr;45;ÈSSD;ÈSSD;4 288;1,73;0
14;Moravskoslezskı;9;Petr Bøetislav;69;ÈSSD;ÈSSD;2 909;1,17;0
14;Moravskoslezskı;10;Kufa Rudolf;54;ÈSSD;ÈSSD;3 668;1,48;0
14;Moravskoslezskı;11;Kubuš Pavol;53;ÈSSD;ÈSSD;1 096;0,44;0
14;Moravskoslezskı;12;Besta Zdenìk;58;ÈSSD;ÈSSD;552;0,22;0
14;Moravskoslezskı;13;Velebnı Ladislav;49;ÈSSD;ÈSSD;965;0,39;0
14;Moravskoslezskı;14;Kubínyi Jozef;50;ÈSSD;ÈSSD;7 132;2,88;0
14;Moravskoslezskı;15;Turek Radim;35;ÈSSD;ÈSSD;8 426;3,4;0
14;Moravskoslezskı;16;Dobešová Radmila;47;ÈSSD;ÈSSD;1 435;0,58;0
14;Moravskoslezskı;17;Kudelová Helena;51;ÈSSD;ÈSSD;1 069;0,43;0
14;Moravskoslezskı;18;Richtrová Eva;57;ÈSSD;ÈSSD;3 316;1,34;0
14;Moravskoslezskı;19;Tichánek Jiøí;53;ÈSSD;ÈSSD;1 306;0,52;0
14;Moravskoslezskı;20;Jordánová Zdeòka;54;ÈSSD;ÈSSD;904;0,36;0
14;Moravskoslezskı;21;Kala Jaroslav;48;ÈSSD;ÈSSD;786;0,31;0
14;Moravskoslezskı;22;Gelnar Bøetislav;56;ÈSSD;ÈSSD;896;0,36;0
14;Moravskoslezskı;23;Pabjan Marek;29;ÈSSD;ÈSSD;1 527;0,61;0
14;Moravskoslezskı;24;Majlingová Hana;47;ÈSSD;ÈSSD;408;0,16;0
14;Moravskoslezskı;25;Herboczek Karel;55;ÈSSD;ÈSSD;2 309;0,93;0
14;Moravskoslezskı;26;Zechová Iveta;43;ÈSSD;ÈSSD;750;0,3;0
14;Moravskoslezskı;27;Krejèí Petr;55;ÈSSD;ÈSSD;438;0,17;0
14;Moravskoslezskı;28;Juráòová Ludmila;51;ÈSSD;ÈSSD;387;0,15;0
14;Moravskoslezskı;29;Štekbauer Jaroslav;57;ÈSSD;ÈSSD;393;0,15;0
14;Moravskoslezskı;30;Vícha Oldøich;63;ÈSSD;ÈSSD;500;0,2;0
14;Moravskoslezskı;31;Fojtová Drahomíra;48;ÈSSD;ÈSSD;164;0,06;0
14;Moravskoslezskı;32;Hercig Josef;59;ÈSSD;ÈSSD;918;0,37;0
14;Moravskoslezskı;33;Horváthová Dagmar;53;ÈSSD;ÈSSD;742;0,29;0
14;Moravskoslezskı;34;Pavlíková Jarmila;58;ÈSSD;ÈSSD;401;0,16;0
14;Moravskoslezskı;35;Štenclová Pavla;46;ÈSSD;ÈSSD;780;0,31;0
1;Hl. m. Praha;1;Kasl Jan;54;SNK ED;SNK ED;3 223;13,78;1
1;Hl. m. Praha;2;Witzany Jiøí;40;SNK ED;SNK ED;939;4,01;1
1;Hl. m. Praha;3;Sedláèková Olga;43;SNK ED;SNK ED;707;3,02;1
1;Hl. m. Praha;4;Reedová Markéta;37;SNK ED;SNK ED;943;4,03;1
1;Hl. m. Praha;5;Perlín Radim;44;SNK ED;SNK ED;396;1,69;1
1;Hl. m. Praha;6;Kruíková Eva;53;SNK ED;BEZPP;383;1,63;1
1;Hl. m. Praha;7;Filip Stanislav;51;SNK ED;SNK ED;77;0,32;1
1;Hl. m. Praha;8;Bursíková Ivana;47;SNK ED;SNK ED;371;1,58;1
1;Hl. m. Praha;9;Votoèek Jan;59;SNK ED;SNK ED;423;1,8;1
1;Hl. m. Praha;10;Mihalièková Monika;32;SNK ED;SNK ED;235;1;1
1;Hl. m. Praha;11;Vápeník Václav;67;SNK ED;SNK ED;46;0,19;1
1;Hl. m. Praha;12;Chudomelová Helena;55;SNK ED;SNK ED;181;0,77;1
1;Hl. m. Praha;13;Homola Tomáš;41;SNK ED;SNK ED;90;0,38;1
1;Hl. m. Praha;14;Barková Hešíková Jaroslava;48;SNK ED;BEZPP;84;0,35;1
1;Hl. m. Praha;15;Kláštereckı Miloslav;43;SNK ED;SNK ED;33;0,14;1
1;Hl. m. Praha;16;Lippertová Miloslava;56;SNK ED;SNK ED;33;0,14;1
1;Hl. m. Praha;17;Kroh Martin;40;SNK ED;SNK ED;36;0,15;1
1;Hl. m. Praha;18;Janíková Monika;50;SNK ED;SNK ED;103;0,44;1
1;Hl. m. Praha;19;Mudrová Markéta;53;SNK ED;SNK ED;85;0,36;1
1;Hl. m. Praha;20;Macek Jan;57;SNK ED;BEZPP;156;0,66;1
1;Hl. m. Praha;21;Kejkrtová Ingrid;41;SNK ED;BEZPP;27;0,11;1
1;Hl. m. Praha;22;Mikeska Tomáš;58;SNK ED;SNK ED;87;0,37;1
1;Hl. m. Praha;23;Jandová Hana;50;SNK ED;SNK ED;28;0,11;1
1;Hl. m. Praha;24;Kratochvíl Pavel;35;SNK ED;SNK ED;48;0,2;1
1;Hl. m. Praha;25;Kalvoda Hynek;30;SNK ED;SNK ED;69;0,29;1
