;X;again;party1;party2;year1;loyal;switch;minor1;switchMiMa;switchMiMi;switchMaMa;switchMaMi;new2;mp
1720;1720;Doktor Michal;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1721;1721;VystrËilov· Zuzana;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1722;1722;Karlovsk· D·öa;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1723;1723;Bouöka Ladislav;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1724;1724;Papeû Ji¯Ì;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1725;1725;Lang Pavel;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1726;1726;Brousek V·clav;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1727;1727;BÌl˝ Ji¯Ì;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1728;1728;VilÌmec Vladislav;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1729;1729;Wollerov· Jaroslava;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1730;1730;Alexyov· Jana;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1731;1731;KalËÌkov· Olga;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1732;1732;Zach LubomÌr;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1733;1733;Toman Jan;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1734;1734;Vrzal Ivan;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1735;1735;Zuna Milan;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1736;1736;VojÌ¯ Old¯ich;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1737;1737;Jeûek Libor;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1738;1738;Ouzk˝ Miroslav;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1739;1739;Kott Petr;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1740;1740;P·tek Miroslav;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1741;1741;Z·horsk˝ VladimÌr;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1742;1742;HornÌkov· ZdeÚka;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1743;1743;N·jemnÌk V·clav;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1744;1744;NedvÏdov· Veronika;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1745;1745;Hanuö V·clav;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1746;1746;P·ralov· Alena;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1747;1747;KuËera Miloslav;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1748;1748;Jeûek Josef;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1749;1749;PatoËka Ji¯Ì;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1750;1750;Tymel Ji¯Ì;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1751;1751;Karm·ökov· Lidmila;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1752;1752;Kochan Jozef;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1753;1753;Plach˝ Jaroslav;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1754;1754;Peö·n Jaroslav;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1755;1755;Pleva Petr;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1756;1756;Bartoö Walter;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1757;1757;Such·nek Pavel;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1758;1758;V·vra Eduard;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1759;1759;Hort Petr;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1760;1760;Z·ruba Bohuslav;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1761;1761;äkottov· Nina;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1762;1762;MolÌn Josef;ODS;SNK;1998;0;1;0;0;0;0;1;1;0
1763;1763;Nepe¯en· Dagmar;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1764;1764;äeich David;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1765;1765;Rohovsk˝ Ivo;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1766;1766;äimËÌk Jan;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1767;1767;Uchytil Vlastimil;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1768;1768;ZvonÌËkov· VÏra;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1769;1769;NÏmec Ji¯Ì;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1770;1770;Vesel˝ Vladislav;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1771;1771;äim˘nek LubomÌr;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1772;1772;PoledÚ·k Igor;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1773;1773;Langer Ivan;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1774;1774;NeËas Petr;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1775;1775;Seho¯ Karel;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1776;1776;Chytka Radim;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1777;1777;Dost·lov· Kate¯ina;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1778;1778;Benda Marek;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1779;1779;HrnËÌ¯ Pavel;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1780;1780;ävrËek ZdenÏk;ODS;ODS;1998;1;0;0;0;0;0;0;0;1
1781;1781;Brabec Michal;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1782;1782;Proch·zka Bohumil;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1783;1783;VanÌËkov· Jana;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1784;1784;HrdliËkov· Michaela;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1785;1785;Krill Petr;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1786;1786;SobotÌk Petr;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1787;1787;Vanûura Ji¯Ì;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1788;1788;Star˝ Jan;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1789;1789;VanÏk Jaroslav;ODS;ODS;1998;1;0;0;0;0;0;0;0;0
1790;1790;Holba Pavel;OK-PK;ODA;1998;0;1;1;0;1;0;0;0;0
1791;1791;Wagner Jozef;OK-PK;SéJ;1998;0;1;1;0;1;0;0;0;0
1792;1792;V·penka Miroslav;OK-PK;H.A.;1998;0;1;1;0;1;0;0;1;0
1793;1793;Kvasn˝ Ji¯Ì;OK-PK;PB;1998;0;1;1;0;1;0;0;0;0
1794;1794;Kuchler Kamil;OK-PK;SéJ;1998;0;1;1;0;1;0;0;0;0
1795;1795;Matulay Jozef;OK-PK;PB;1998;0;1;1;0;1;0;0;0;0
1796;1796;RoubÌnek Miroslav;OK-PK;PB;1998;0;1;1;0;1;0;0;0;0
1797;1797;Venzhˆfer Otomar;OK-PK;SéJ;1998;0;1;1;0;1;0;0;0;0
1798;1798;Sekyra Ji¯Ì;OK-PK;SéJ;1998;0;1;1;0;1;0;0;0;0
1799;1799;äimek AntonÌn;OK-PK;PB;1998;0;1;1;0;1;0;0;0;0
1800;1800;H·k Richard;OK-PK;PB;1998;0;1;1;0;1;0;0;0;0
1801;1801;Pultar Ji¯Ì;OK-PK;PB;1998;0;1;1;0;1;0;0;0;0
1802;1802;Buzkov· Petra;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1803;1803;äplÌchal Karel;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1804;1804;K¯eËek Stanislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1805;1805;Volfov· Jana;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1806;1806;Svoboda Miroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1807;1807;Ko¯Ìnkov· KvÏtoslava;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1808;1808;Kuûvart Miloö;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1809;1809;M·öa Miloö;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1810;1810;Koskuba Ji¯Ì;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1811;1811;Metelec Ji¯Ì;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1812;1812;Ibl Petr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1813;1813;Pt·Ëek Ji¯Ì;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1814;1814;Nov·kov· Eva;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1815;1815;Gross Stanislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1816;1816;Bl·ha Jan;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1817;1817;Urban Milan;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1818;1818;PÌcl V·clav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1819;1819;Boh·Ëkov· Jarmila;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1820;1820;VnouËek Frantiöek;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1821;1821;T¯eöÚ·k Ji¯Ì;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1822;1822;»urdov· Anna;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1823;1823;KonÌËek Frantiöek;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1824;1824;Vik Ladislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1825;1825;Kaisler Miroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1826;1826;Sochor Miloslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1827;1827;äpidla VladimÌr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1828;1828;KupËov· Jitka;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1829;1829;Zeman Eduard;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1830;1830;M·Ëe Miroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1831;1831;JiËÌnsk˝ ZdenÏk;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1832;1832;Svoboda V·clav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1833;1833;DanÏk AntonÌn;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1834;1834;Nov·k V·clav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1835;1835;JelÌnek Vnislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1836;1836;KratochvÌle Karel;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1837;1837;BroûÌk Frantiöek;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1838;1838;Emmerov· Milada;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1839;1839;Ekert Milan;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1840;1840;TomÌËek Rudolf;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1841;1841;Gr¸ner V·clav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1842;1842;Bauer Jaroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1843;1843;JedliËkov· Hana;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1844;1844;Kouba Jan;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1845;1845;Laöt˘vka VladimÌr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1846;1846;Aubrecht Vlastimil;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1847;1847;Kopeck˝ Robert;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1848;1848;Hojdar Josef;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1849;1849;Starec Martin;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1850;1850;Grega Andrej;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1851;1851;NÏmec Old¯ich;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1852;1852;Foldyna Jaroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1853;1853;Nov·k Ladislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1854;1854;ZvÏ¯inov· SvÏtlana;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1855;1855;DunajËÌk Ji¯Ì;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1856;1856;Kozubek VladimÌr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1857;1857;GreËl Jaroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1858;1858;Kraus Michal;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1859;1859;OrgonÌkov· Hana;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1860;1860;Titz Miloö;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1861;1861;MartÌnek Radko;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1862;1862;»evela Rostislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1863;1863;SnÌtil˝ Evûen;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1864;1864;Tr·vnÌËek Jaroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1865;1865;Fialov· Marie;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1866;1866;Tesa¯ Jan;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1867;1867;äkromach ZdenÏk;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1868;1868;Skopal Ladislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1869;1869;V·clavek Ji¯Ì;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1870;1870;Sehnalov· Olga;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1871;1871;Sobotka Bohuslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1872;1872;»ern˝ Karel;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1873;1873;VlËek Miloslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1874;1874;Schling JaromÌr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1875;1875;VymÏtal VojtÏch;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1876;1876;Koudelka ZdenÏk;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1877;1877;Soleck˝ Svatopluk;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1878;1878;K¯iv·kov· Danuöe;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1879;1879;MelË·k Miloö;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1880;1880;Strnad Frantiöek;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1881;1881;SeÔa AntonÌn;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1882;1882;Kr·lÌËek Ji¯Ì;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1883;1883;Kryötof Ladislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1884;1884;Nov·kov· VÏra;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1885;1885;Malovan˝ Josef;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1886;1886;Zaor·lek LubomÌr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1887;1887;Dost·l Pavel;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1888;1888;Mach·Ëek AntonÌn;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1889;1889;äul·k Petr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1890;1890;Palas Jaroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1891;1891;Kapoun Miroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1892;1892;Jungov· Yvona;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1893;1893;Turek Radim;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1894;1894;Hradil VladimÌr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1895;1895;Petr B¯etislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1896;1896;Mari·nek Ivan;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1897;1897;Hˆnig Pavel;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;1
1898;1898;Velebn˝ Ladislav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1899;1899;HercÌk Marcel;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1900;1900;Kala Jaroslav;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1901;1901;PlaËek VladimÌr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1902;1902;Lachnit Petr;»SSD;»SSD;1998;1;0;0;0;0;0;0;0;0
1903;1903;D¯Ìmal Ivan;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1904;1904;Sk·la Stanislav;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1905;1905;Havel Josef;MoDS;SéJ;1998;0;1;1;0;1;0;0;0;0
1906;1906;Hlouöek Karel;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1907;1907;Kar·sek JaromÌr;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1908;1908;Pernes Ji¯Ì;MoDS;SéJ;1998;0;1;1;0;1;0;0;0;0
1909;1909;Franta Bernard;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1910;1910;»ernock˝ Milan;MoDS;SéJ;1998;0;1;1;0;1;0;0;0;0
1911;1911;Sk¯ebsk˝ Miloslav;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1912;1912;P¯idal Duöan;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1913;1913;RychlÌk Bed¯ich;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1914;1914;éambersk˝ Evûen;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1915;1915;KuËera Josef;MoDS;CZ;1998;0;1;1;0;1;0;0;1;0
1916;1916;Filouö Ivo;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1917;1917;Vondra Josef;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1918;1918;éiöka AntonÌn;MoDS;SéJ;1998;0;1;1;0;1;0;0;0;0
1919;1919;Zbo¯il AntonÌn;MoDS;SéJ;1998;0;1;1;0;1;0;0;0;0
1920;1920;Slov·k Boris;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1921;1921;KvÏtoÚ Svatopluk;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1922;1922;SeËk·¯ Josef;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1923;1923;Albrecht Ji¯Ì;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1924;1924;H·la Pavel;MoDS;SéJ;1998;0;1;1;0;1;0;0;0;0
1925;1925;K¯Ìûek Josef;MoDS;SV SOS;1998;0;1;1;0;1;0;0;1;0
1926;1926;OvËaËÌkov· Alena;MoDS;SéJ;1998;0;1;1;0;1;0;0;0;0
1927;1927;Ambroz Ji¯Ì;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1928;1928;Malachta Otakar;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1929;1929;Koz·k Ji¯Ì;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1930;1930;Str·ûnick˝ Petr;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1931;1931;Berka Petr;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1932;1932;é·k Frantiöek;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1933;1933;Dadok Jaroslav;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1934;1934;Kohoutek ZdenÏk;MoDS;SéJ;1998;0;1;1;0;1;0;0;0;0
1935;1935;TrubaË Josef;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1936;1936;Gorecki Erich;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1937;1937;Rozum Karel;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1938;1938;Smital Jan;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1939;1939;B·rta VladimÌr;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1940;1940;Hr˘za Pavel;MoDS;MoDS;1998;1;0;1;0;0;0;0;0;0
1941;1941;Exner V·clav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1942;1942;Fischer Stanislav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1943;1943;äim˘nek Petr;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1944;1944;Semelov· Marta;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1945;1945;Jumr V·clav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1946;1946;Dolejö Ji¯Ì;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1947;1947;Gottwald Josef;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1948;1948;Kop¯iva VladimÌr;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1949;1949;»ernohorsk˝ Frantiöek;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1950;1950;éeûulkov· VÏra;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1951;1951;Beneö Frantiöek;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1952;1952;»un·tov· Jana;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1953;1953;Ambroû Pavel;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1954;1954;»apka Cyril;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1955;1955;Lojda Frantiöek;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1956;1956;Ransdorf Miloslav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1957;1957;Frank V·clav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1958;1958;GrospiË Stanislav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1959;1959;Vostr· Miloslava;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1960;1960;Jetensk˝ Pavel;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1961;1961;Hlavat˝ Martin;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1962;1962;Humlov· Ji¯ina;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1963;1963;äebek Pavel;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1964;1964;Min·¯ Jan;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1965;1965;ätefek ZdenÏk;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1966;1966;SlavÌËek Josef;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1967;1967;Novotn˝ Emanuel;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1968;1968;Hejduk Stanislav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1969;1969;Kr·l Roman;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1970;1970;Filip VojtÏch;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1971;1971;är·mek V·clav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1972;1972;Bambasov· Jaroslava;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1973;1973;Vytiska Tomeö;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1974;1974;V·lek Josef;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1975;1975;éiûka Stanislav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1976;1976;Maöt·lka Ji¯Ì;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1977;1977;Hojda Pavel;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1978;1978;Liökov· ZdeÚka;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1979;1979;Mareö ZdenÏk;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1980;1980;V·vra AntonÌn;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1981;1981;Byst¯ick· Jana;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1982;1982;Hrubeö Frantiöek;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1983;1983;JakubÌk V·clav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1984;1984;Houz·k Josef;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1985;1985;Brynychov· Ludmila;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1986;1986;KohlÌËek JaromÌr;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1987;1987;»erm·k V·clav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1988;1988;Hr·bkov· Dana;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1989;1989;Zelinkov· Ludmila;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1990;1990;MandÌk Josef;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1991;1991;Svobodov· Alena;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
1992;1992;BiËÌk Milan;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1993;1993;Odehnal Josef;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1994;1994;Meduna Frantiöek;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1995;1995;KruûÌkov· Lidmila;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1996;1996;Palhoun Miroslav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1997;1997;Kl·ötereck˝ Jaroslav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
1998;1998;Doleûalov· Miroslava;KS»M;SZR;1998;0;1;0;0;0;0;1;1;0
1999;1999;NÏmec Bohdan;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
2000;2000;GrebenÌËek Miroslav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
2001;2001;Rujbrov· Zuzka;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
2002;2002;Matulka Dalibor;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
2003;2003;Kov·Ëik Pavel;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;1
2004;2004;Butnikoöarovsk· Dagmar;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
2005;2005;KonÌËek VladimÌr;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
2006;2006;ätaudnerov· Ludmila;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
2007;2007;ämÌd V·clav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
2008;2008;Peslar Milan;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
2009;2009;B˝Ëek Ladislav;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
2010;2010;KadÏrov· Vincencie;KS»M;KS»M;1998;1;0;0;0;0;0;0;0;0
