;X;again;party1;party2;order1;order2;change;minor;loyal;improveParty;improveParty2;improvePosition;origPartyDissolved;year1;minorMajor;minorMinor;majorMajor;majorMinor;switch;new2;switchMiMa;switchMiMi;switchMaMa;switchMaMi;mp
1812;1812;J·n Jeûo;KSS;KSS;67;42;-25;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1813;1813;Jozef JanoËko;KSS;KSS;85;51;-34;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1814;1814;Miroslav Bil˝;KSS;KSS;90;49;-41;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1815;1815;ºubica Kleniarov·;KSS;KSS;101;34;-67;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1816;1816;ºubomÌr Betuö;KSS;KSS;111;139;28;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1817;1817;Juraj Bern·r;KSS;KSS;114;76;-38;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1818;1818;J·n Mikloö;KSS;KSS;134;142;8;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1819;1819;J·n äevc;KSS;KSS;143;128;-15;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1820;1820;VladimÌr MeËiar;ºS-HZDS;ºS-HZDS;1;1;0;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1821;1821;Milan Reh·k;ºS-HZDS;ºS-HZDS;3;4;1;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1822;1822;Peter Sika;ºS-HZDS;ºS-HZDS;6;18;12;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1823;1823;J·n KovarËÌk;ºS-HZDS;ºS-HZDS;9;6;-3;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1824;1824;Jozef Pav˙k;ºS-HZDS;ºS-HZDS;10;5;-5;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1825;1825;Miroslav JureÚa;ºS-HZDS;SNS;11;10;-1;1;0;1;NA;1;0;2010;0;1;0;0;1;0;0;1;0;0;0
1826;1826;Jozef Hab·nik;ºS-HZDS;ºS-HZDS;12;41;29;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1827;1827;KatarÌna TÛthov·;ºS-HZDS;ºS-HZDS;13;3;-10;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1828;1828;Mari·n Klenko;ºS-HZDS;ºS-HZDS;16;39;23;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1829;1829;Jozef Haleck˝;ºS-HZDS;ºS-HZDS;17;12;-5;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1830;1830;J·n Bodn·r;ºS-HZDS;ºS-HZDS;19;14;-5;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1831;1831;KatarÌna Rosinov·;ºS-HZDS;ºS-HZDS;23;34;11;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1832;1832;Klaudia Bertokov·;ºS-HZDS;ºS-HZDS;26;64;38;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1833;1833;Eva Zatkov·;ºS-HZDS;ºS-HZDS;29;8;-21;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1834;1834;Jana Michalkov·;ºS-HZDS;ºS-HZDS;30;38;8;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1835;1835;Alexander KoreÚ;ºS-HZDS;ºS-HZDS;32;53;21;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1836;1836;Miroslava Kokavcov·;ºS-HZDS;ºS-HZDS;35;100;65;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1837;1837;M·ria TopoæanËinov·;ºS-HZDS;ºS-HZDS;36;37;1;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1838;1838;Alûbeta StanÌkov·;ºS-HZDS;ºS-HZDS;42;45;3;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1839;1839;ätefan LadiËkovsk˝;ºS-HZDS;ºS-HZDS;46;56;10;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1840;1840;Anna Hoöt·kov·;ºS-HZDS;ºS-HZDS;47;101;54;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1841;1841;Stanislav H·ber;ºS-HZDS;ºS-HZDS;49;16;-33;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1842;1842;Jozef TokarËÌk;ºS-HZDS;ºS-HZDS;52;40;-12;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1843;1843;M·ria Gajdoöov·;ºS-HZDS;ºS-HZDS;55;61;6;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1844;1844;Ag·ta éalkoviËov·;ºS-HZDS;ºS-HZDS;56;132;76;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1845;1845;Igor Liöka;ºS-HZDS;ºS-HZDS;60;85;25;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1846;1846;J·n Kuba;ºS-HZDS;ºS-HZDS;61;33;-28;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1847;1847;Jozef Rosipal;ºS-HZDS;ºS-HZDS;64;94;30;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1848;1848;Duöan œurËenka;ºS-HZDS;ºS-HZDS;66;75;9;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1849;1849;J·n Tulis;ºS-HZDS;ºS-HZDS;78;49;-29;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1850;1850;Pavol KaËic;ºS-HZDS;ºS-HZDS;79;23;-56;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1851;1851;M·ria RusÚ·kov·;ºS-HZDS;SOSKA;81;13;-68;1;0;0;NA;1;0;2010;0;1;0;0;1;1;0;1;0;0;0
1852;1852;Anna Ganzov·;ºS-HZDS;ºS-HZDS;83;73;-10;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1853;1853;Nadeûda Kvakov·;ºS-HZDS;ºS-HZDS;92;120;28;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1854;1854;Rudolf HrdlÌk;ºS-HZDS;ºS-HZDS;117;46;-71;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1855;1855;Milan Spodniak;ºS-HZDS;ºS-HZDS;121;80;-41;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1856;1856;ätefan KriötofÌk;ºS-HZDS;ºS-HZDS;124;26;-98;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1857;1857;Radovan Ammer;ºS-HZDS;ºS-HZDS;130;103;-27;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1858;1858;Jaroslav Blina;ºS-HZDS;ºS-HZDS;136;111;-25;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1859;1859;Ivan Pol·Ëik;ºS-HZDS;ºS-HZDS;141;102;-39;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1860;1860;Daniela Vikov·;ºS-HZDS;ºS-HZDS;143;97;-46;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1861;1861;Milan ZeleÚ·k;ºS-HZDS;ºS-HZDS;146;59;-87;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1862;1862;Jozef Priadka;ºS-HZDS;ºS-HZDS;147;90;-57;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1863;1863;Tibor Cabaj;ºS-HZDS;ºS-HZDS;2;10;8;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1864;1864;Peter MeËiar;ºS-HZDS;ºS-HZDS;7;11;4;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1865;1865;Alojz Engliö;ºS-HZDS;ºS-HZDS;21;150;129;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1866;1866;J·n DobroviË;ºS-HZDS;ºS-HZDS;38;9;-29;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1867;1867;Peter äkomb·r;ºS-HZDS;ºS-HZDS;63;68;5;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1868;1868;Gejza Milko;ºS-HZDS;ºS-HZDS;67;15;-52;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1869;1869;Mari·n BubenÌk;ºS-HZDS;ºS-HZDS;75;28;-47;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1870;1870;AugustÌn BojÚansk˝;ºS-HZDS;ºS-HZDS;87;67;-20;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1871;1871;Miroslav BaranoviË;ºS-HZDS;ºS-HZDS;88;124;36;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1872;1872;ºubomÌr Sklen·r;ºS-HZDS;ºS-HZDS;90;123;33;1;1;0;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1873;1873;Milan Gavl·k;ºS-HZDS;ºS-HZDS;118;109;-9;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1874;1874;Rudolf IviËiË;ºS-HZDS;ºS-HZDS;127;74;-53;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1875;1875;Peter PitoÚ·k;ºS-HZDS;ºS-HZDS;133;129;-4;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1876;1876;Pavol Mada;ºS-HZDS;ºS-HZDS;150;81;-69;1;1;0;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1877;1877;VladimÌr PavlÌk;ºSNS;ºSNS;3;3;0;1;1;1;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1878;1878;Mari·n Miö˙n;ºSNS;ºSNS;7;15;8;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1879;1879;Rastislav Kysel;ºSNS;ºSNS;8;24;16;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1880;1880;JozefÌna Schlos·rov·;ºSNS;ºSNS;10;39;29;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1881;1881;Marianna Kemkov·;ºSNS;ºSNS;12;10;-2;1;1;1;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1882;1882;Ivan S˝kora;ºSNS;ºSNS;16;51;35;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1883;1883;Miroslav BeliËka;ºSNS;ºSNS;17;7;-10;1;1;1;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1884;1884;J·n Zeman;ºSNS;ºSNS;19;66;47;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1885;1885;Michal Bagin;ºSNS;ºSNS;27;57;30;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1886;1886;Miroslav StrmeÚ;ºSNS;ºSNS;33;49;16;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1887;1887;Marian Kotleba;ºSNS;ºSNS;1;1;0;1;1;1;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1888;1888;Marcel Urban;ºSNS;ºSNS;2;14;12;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1889;1889;Rastislav Schlos·r;ºSNS;ºSNS;5;4;-1;1;1;1;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1890;1890;Peter Peuker;ºSNS;ºSNS;9;47;38;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1891;1891;Jakub äkrab·k;ºSNS;ºSNS;11;19;8;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1892;1892;Karol Robert Thoma;ºSNS;ºSNS;13;70;57;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1893;1893;Peter Podhorsk˝;ºSNS;ºSNS;22;69;47;1;1;1;NA;0;0;2010;0;1;0;0;0;0;0;0;0;0;0
1894;1894;Marek Kotleba;ºSNS;ºSNS;44;22;-22;1;1;1;NA;1;0;2010;0;1;0;0;0;0;0;0;0;0;0
1895;1895;BÈla Bug·r;MOST-HÕD;MOST-HÕD;1;1;0;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1896;1896;Zsolt Simon;MOST-HÕD;MOST-HÕD;2;2;0;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1897;1897;Ivan ävejna;MOST-HÕD;MOST-HÕD;3;7;4;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1898;1898;Tibor Bastrn·k;MOST-HÕD;MOST-HÕD;4;6;2;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1899;1899;G·bor G·l;MOST-HÕD;MOST-HÕD;5;5;0;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1900;1900;L·szlÛ SÛlymos;MOST-HÕD;MOST-HÕD;6;3;-3;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1901;1901;Rudolf Chmel;MOST-HÕD;MOST-HÕD;7;4;-3;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1902;1902;L·szlÛ A. Nagy;MOST-HÕD;MOST-HÕD;8;12;4;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1903;1903;ElemÈr Jakab;MOST-HÕD;MOST-HÕD;9;8;-1;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1904;1904;Igor Sidor;MOST-HÕD;MOST-HÕD;11;20;9;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1905;1905;Edita Pfundtner;MOST-HÕD;MOST-HÕD;12;15;3;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1906;1906;Peter Zajac;MOST-HÕD;OºaNO;13;146;133;0;0;1;NA;0;0;2010;0;0;1;0;1;1;0;0;1;0;0
1907;1907;¡rp·d …rsek;MOST-HÕD;MOST-HÕD;14;11;-3;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1908;1908;Jozef Huny·k;MOST-HÕD;MOST-HÕD;15;25;10;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1909;1909;Frantiöek Juhos;MOST-HÕD;MOST-HÕD;16;16;0;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1910;1910;Zolt·n Fekete;MOST-HÕD;MOST-HÕD;17;26;9;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;1
1911;1911;Lajos CsÛka;MOST-HÕD;MOST-HÕD;19;42;23;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;1
1912;1912;Miroslav Gaöpar;MOST-HÕD;MOST-HÕD;20;47;27;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;1
1913;1913;Duöan HÈgli;MOST-HÕD;MOST-HÕD;21;21;0;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1914;1914;Alûbeta Oûvaldov·;MOST-HÕD;MOST-HÕD;22;17;-5;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1915;1915;Ferenc Bergendi;MOST-HÕD;MOST-HÕD;24;38;14;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;1
1916;1916;Bertalan BÛna;MOST-HÕD;MOST-HÕD;25;23;-2;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1917;1917;Ondrej Balco;MOST-HÕD;MOST-HÕD;26;30;4;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1918;1918;Be·ta ¡Ëov·;MOST-HÕD;MOST-HÕD;32;34;2;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1919;1919;Zolt·n Antal;MOST-HÕD;MOST-HÕD;35;94;59;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1920;1920;Michal Varga;MOST-HÕD;MOST-HÕD;36;62;26;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1921;1921;Peter Osusk˝;MOST-HÕD;SaS;43;15;-28;0;0;0;NA;1;0;2010;0;0;1;0;1;0;0;0;1;0;0
1922;1922;Ren·ta Len·rtov·;MOST-HÕD;MOST-HÕD;46;19;-27;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1923;1923;Zuzana Csadyov·;MOST-HÕD;MOST-HÕD;48;40;-8;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1924;1924;Gabriella Nagy;MOST-HÕD;MOST-HÕD;51;57;6;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1925;1925;Frantiöek MÈsz·ros;MOST-HÕD;MOST-HÕD;52;122;70;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1926;1926;Zuzana Dzivj·kov·;MOST-HÕD;OºaNO;53;143;90;0;0;1;NA;0;0;2010;0;0;1;0;1;1;0;0;1;0;0
1927;1927;Lajos Berner;MOST-HÕD;MOST-HÕD;54;35;-19;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1928;1928;Attila Baki;MOST-HÕD;MOST-HÕD;55;33;-22;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1929;1929;Andrea VitkÛov·;MOST-HÕD;MOST-HÕD;57;76;19;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1930;1930;Peter Tat·r;MOST-HÕD;MOST-HÕD;60;111;51;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1931;1931;Mari·n Bet·k;MOST-HÕD;OºaNO;63;72;9;0;0;1;NA;0;0;2010;0;0;1;0;1;1;0;0;1;0;0
1932;1932;Ladislav Estef·n;MOST-HÕD;MOST-HÕD;65;99;34;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1933;1933;ätefan »erm·k;MOST-HÕD;MOST-HÕD;69;92;23;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1934;1934;VladimÌr V·g·si;MOST-HÕD;MOST-HÕD;72;44;-28;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1935;1935;Peter Frasch;MOST-HÕD;OºaNO;73;83;10;0;0;1;NA;0;0;2010;0;0;1;0;1;1;0;0;1;0;0
1936;1936;Zolt·n Marczell;MOST-HÕD;MOST-HÕD;74;53;-21;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1937;1937;J·n Marosz;MOST-HÕD;MOST-HÕD;80;98;18;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1938;1938;Jozef Jobb·gy;MOST-HÕD;MOST-HÕD;81;82;1;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1939;1939;J˙lius Kamanca;MOST-HÕD;MOST-HÕD;82;90;8;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1940;1940;Peter JeseÚ·k;MOST-HÕD;OºaNO;83;139;56;0;0;1;NA;0;0;2010;0;0;1;0;1;1;0;0;1;0;0
1941;1941;Ladislav Lang;MOST-HÕD;MOST-HÕD;85;125;40;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1942;1942;Peter Matta;MOST-HÕD;MOST-HÕD;86;102;16;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1943;1943;Svetoz·r Gavora;MOST-HÕD;OºaNO;93;140;47;0;0;1;NA;0;0;2010;0;0;1;0;1;1;0;0;1;0;0
1944;1944;Tibor Pipas;MOST-HÕD;MOST-HÕD;95;49;-46;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1945;1945;Jozef J·szai;MOST-HÕD;MOST-HÕD;96;79;-17;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1946;1946;Zolt·n Hampachel;MOST-HÕD;MOST-HÕD;97;95;-2;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1947;1947;Elena Fialkov·;MOST-HÕD;MOST-HÕD;116;39;-77;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1948;1948;Rastislav éitn˝;MOST-HÕD;MOST-HÕD;117;83;-34;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1949;1949;Monika äeÔov·;MOST-HÕD;MOST-HÕD;127;105;-22;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1950;1950;Attila Tuloki;MOST-HÕD;MOST-HÕD;128;108;-20;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1951;1951;Viliam Mokr·Ú;MOST-HÕD;SSS-NM;129;22;-107;0;0;0;NA;1;0;2010;0;0;1;0;1;1;0;0;1;0;0
1952;1952;Attila Horv·th;MOST-HÕD;MOST-HÕD;140;68;-72;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1953;1953;Anna Bartalov·;MOST-HÕD;MOST-HÕD;141;139;-2;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1954;1954;PÈter Vˆrˆs;MOST-HÕD;MOST-HÕD;10;9;-1;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1955;1955;Andrej Dûugan;MOST-HÕD;MOST-HÕD;18;60;42;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1956;1956;Ondrej Dost·l;MOST-HÕD;OºaNO;23;145;122;0;0;1;NA;0;0;2010;0;0;1;0;1;1;0;0;1;0;0
1957;1957;…va Hortai;MOST-HÕD;MOST-HÕD;27;24;-3;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1958;1958;JÛzsef Nagy;MOST-HÕD;MOST-HÕD;29;14;-15;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1959;1959;Stanislav Vosp·lek;MOST-HÕD;MOST-HÕD;30;67;37;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;1
1960;1960;Frantiöek äebej;MOST-HÕD;MOST-HÕD;33;13;-20;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1961;1961;Peter Poll·k;MOST-HÕD;OºaNO;40;8;-32;0;0;1;NA;1;0;2010;0;0;1;0;1;1;0;0;1;0;1
1962;1962;Silvia Vargov·;MOST-HÕD;MOST-HÕD;45;31;-14;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1963;1963;Jozef Letko;MOST-HÕD;MOST-HÕD;56;37;-19;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1964;1964;Mari·n TÛth;MOST-HÕD;MOST-HÕD;102;58;-44;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;1
1965;1965;Mat˙ö Bischof;MOST-HÕD;OºaNO;103;57;-46;0;0;1;NA;1;0;2010;0;0;1;0;1;1;0;0;1;0;0
1966;1966;Jozef GregoroviË;MOST-HÕD;MOST-HÕD;109;101;-8;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1967;1967;T¸nde NÈmethov·;MOST-HÕD;MOST-HÕD;132;146;14;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1968;1968;Tom·ö Trojan;ND;NaS-ns;148;57;-91;1;0;1;NA;1;1;2010;0;1;0;0;1;1;0;1;0;0;0
1969;1969;Richard SulÌk;SaS;SaS;1;1;0;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1970;1970;Jana Kiööov·;SaS;SaS;4;6;2;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1971;1971;Daniel Krajcer;SaS;SaS;5;2;-3;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1972;1972;Stanislav Fo¯t;SaS;SaS;7;20;13;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1973;1973;Jozef Koll·r;SaS;SaS;8;7;-1;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1974;1974;ºubomÌr Galko;SaS;SaS;9;4;-5;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1975;1975;Pavol Hladk˝;SaS;SaS;10;18;8;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1976;1976;Martin PoliaËik;SaS;SaS;11;9;-2;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1977;1977;Lucia Nicholsonov·;SaS;SaS;12;11;-1;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1978;1978;Nat·lia Blahov·;SaS;SaS;14;8;-6;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1979;1979;Peter Kalist;SaS;SaS;16;14;-2;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1980;1980;ätefan TomËo;SaS;SaS;20;150;130;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1981;1981;Zuzana Aötaryov·;SaS;SaS;21;32;11;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1982;1982;Jaroslav Suja;SaS;SaS;22;19;-3;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1983;1983;Milan LaurenËÌk;SaS;SaS;24;25;1;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1984;1984;Stanislav Thomka;SaS;SaS;29;57;28;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1985;1985;Ivan Holko;SaS;SaS;31;26;-5;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1986;1986;Alojz Bar·nik;SaS;SaS;32;31;-1;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1987;1987;Ren·ta KaöË·kov·;SaS;SaS;33;64;31;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1988;1988;Milan PiröË;SaS;SaS;34;34;0;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
1989;1989;Anna Zemanov·;SaS;SaS;35;49;14;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1990;1990;Peter BÛdy;SaS;SaS;37;93;56;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1991;1991;Marcel Vrchota;SaS;SaS;38;58;20;0;1;0;NA;0;0;2010;0;0;1;0;0;0;0;0;0;0;0
1992;1992;Branislav ävec;SaS;SaS;41;40;-1;0;1;0;NA;1;0;2010;0;0;1;0;0;0;0;0;0;0;0
